Season,Team,Conf_x,Class_x,Pos_x,G_x,GS_x,MP_x,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards_x,Conf_y,Class_y,Pos_y,G_y,GS_y,MP_y,PER,TS%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/40,OBPM,DBPM,BPM,Awards_y,player_id
2023-24,UNC Wilmington,CAA,JR,F,31,30,16.7,1.5,2.0,0.754,0.0,0.0,Unknown,1.5,2.0,0.754,0.754,0.8,1.1,0.765,1.5,2.0,3.5,0.2,0.3,0.7,0.6,1.8,3.8,Unknown,CAA,JR,F,31,30,518,15.8,0.765,0.0,0.557,126,10.1,14.5,12.3,2.3,1.2,5.0,19.8,9.6,1.2,0.6,1.8,0.142,0.1,0.3,0.4,Unknown,khamari-mcgriff-1
2024-25,UNC Wilmington,CAA,SR,F,34,12,19.3,4.8,7.4,0.651,0.1,0.1,0.667,4.8,7.3,0.651,0.655,1.8,2.6,0.693,1.6,2.4,4.0,0.7,0.4,1.1,1.0,2.1,11.5,Unknown,CAA,SR,F,34,12,656,28.1,0.665,0.012,0.349,329,9.6,14.1,11.9,8.0,1.2,7.2,10.1,25.0,2.5,1.1,3.6,0.219,4.4,0.6,5.0,Unknown,khamari-mcgriff-1
2024-25,Connecticut,Big East,FR,G,18,0,6.4,0.6,1.6,0.357,0.2,0.9,0.188,0.4,0.7,0.583,0.411,0.2,0.4,0.571,0.4,0.6,0.9,1.1,0.2,0.2,0.5,0.6,1.5,Unknown,Big East,FR,G,18,0,115,12.2,0.431,0.571,0.25,39,7.8,10.4,9.2,29.7,2.2,3.0,22.3,18.5,0.1,0.1,0.2,0.081,-0.2,1.7,1.4,Unknown,ahmad-nowell-1
2023-24,San Diego,WCC,FR,G,32.0,16.0,26.0,3.5,8.2,0.433,0.8,2.5,0.338,2.7,5.7,0.475,0.485,1.9,2.7,0.718,0.8,3.6,4.4,2.4,1.3,1.3,2.2,1.7,9.8,Unknown,WCC,FR,G,32.0,16.0,832.0,15.9,0.521,0.307,0.326,316.0,3.3,15.8,9.5,18.2,2.8,5.7,19.1,21.8,0.4,1.1,1.6,0.075,0.1,1.8,2.0,Unknown,kevin-patton-jr-1
2024-25,Southern California,Big Ten,SO,G,27.0,2.0,8.1,1.2,2.1,0.561,0.2,0.6,0.353,1.0,1.5,0.65,0.614,0.5,0.8,0.591,0.3,0.9,1.2,0.4,0.4,0.4,0.5,1.3,3.1,Unknown,Big Ten,SO,G,27.0,2.0,219.0,16.8,0.615,0.298,0.386,77.0,5.4,13.3,9.5,9.4,2.9,6.3,17.2,19.1,0.3,0.3,0.6,0.116,1.9,4.3,6.2,Unknown,kevin-patton-jr-1
2022-23,Northwestern State,Southland,FR,G,33.0,25.0,25.5,4.1,6.3,0.651,0.0,0.0,Unknown,4.1,6.3,0.651,0.651,1.9,3.3,0.593,3.4,4.1,7.4,0.6,0.7,0.2,1.7,2.5,10.2,Unknown,Southland,FR,G,33.0,25.0,841.0,21.6,0.645,0.0,0.517,336.0,14.4,19.7,16.9,4.6,1.6,0.7,17.4,18.6,2.3,0.9,3.3,0.156,0.4,-2.7,-2.3,Unknown,jalen-hampton-1
2024-25,Missouri State,MVC,JR,G,28.0,19.0,22.6,3.1,5.3,0.581,0.2,0.7,0.316,2.9,4.6,0.62,0.601,1.2,2.0,0.618,2.0,4.0,6.0,0.6,1.2,0.1,1.2,2.0,7.6,Unknown,MVC,JR,G,28.0,19.0,632.0,18.9,0.609,0.128,0.372,206.0,11.3,23.2,17.1,5.6,3.2,0.6,15.9,17.5,1.1,1.0,2.1,0.135,1.0,0.6,1.6,Unknown,jalen-hampton-1
2022-23,Pittsburgh,ACC,FR,F,33,3,12.0,1.2,2.6,0.447,0.2,0.8,0.259,0.9,1.8,0.534,0.488,1.0,1.5,0.68,1.4,1.9,3.2,0.7,0.5,0.8,0.6,1.8,3.5,Unknown,ACC,FR,F,33,3,396,19.2,0.538,0.318,0.588,138,13.3,17.2,15.3,10.6,2.7,7.4,16.2,16.8,0.8,0.8,1.6,0.16,1.4,4.0,5.4,Unknown,guillermo-diaz-graham-1
2023-24,Pittsburgh,ACC,SO,F,33,7,17.9,2.4,4.9,0.491,1.0,2.4,0.405,1.4,2.5,0.573,0.59,0.9,1.6,0.596,1.5,2.4,3.9,1.1,0.8,0.8,1.0,2.5,6.7,Unknown,ACC,SO,F,33,7,590,19.9,0.595,0.491,0.323,224,9.4,15.9,12.5,11.6,2.7,5.5,15.1,18.9,1.4,1.1,2.5,0.17,2.8,3.9,6.8,Unknown,guillermo-diaz-graham-1
2024-25,Pittsburgh,ACC,JR,F,32,25,23.2,2.2,5.1,0.423,1.1,3.6,0.316,1.0,1.5,0.673,0.534,0.8,1.2,0.676,1.9,3.1,5.0,1.5,0.5,0.7,0.9,2.5,6.2,Unknown,ACC,JR,F,32,25,742,14.4,0.551,0.699,0.227,227,9.8,16.0,12.9,11.7,1.3,3.6,14.2,14.8,1.3,0.9,2.2,0.118,2.0,1.7,3.7,Unknown,guillermo-diaz-graham-1
2024-25,Western Kentucky,CUSA,FR,G,18,6,21.9,3.9,9.2,0.428,1.7,4.6,0.366,2.3,4.7,0.488,0.518,2.8,4.5,0.63,0.6,3.3,3.8,0.9,0.6,0.3,1.2,1.9,12.4,Unknown,CUSA,FR,G,18,6,395,18.0,0.545,0.494,0.488,198,2.6,15.5,9.0,8.5,1.5,1.8,9.7,27.9,0.6,0.6,1.2,0.121,2.4,0.0,2.4,Unknown,julius-thedford-1
2023-24,Ohio State,Big Ten,FR,C,9,0,2.2,0.1,0.1,1.0,0.0,0.0,Unknown,0.1,0.1,1.0,1.0,0.1,0.2,0.5,0.0,0.6,0.6,0.1,0.1,0.0,0.1,0.3,0.3,Unknown,Big Ten,FR,C,9,0,20,10.0,0.769,0.0,2.0,3,0.0,27.6,14.2,8.2,3.0,0.0,33.9,7.5,0.0,0.0,0.1,0.101,-3.0,5.9,2.9,Unknown,austin-parks-1
2024-25,Ohio State,Big Ten,SO,C,15,0,8.3,0.5,1.0,0.533,0.0,0.1,0.0,0.5,0.9,0.571,0.533,0.3,0.5,0.5,0.5,0.4,0.9,0.3,0.1,0.1,0.3,1.3,1.3,Unknown,Big Ten,SO,C,15,0,124,5.9,0.532,0.067,0.533,24,7.0,5.7,6.3,6.7,0.9,0.9,21.0,9.8,0.1,0.1,0.2,0.053,-1.9,2.1,0.2,Unknown,austin-parks-1
2024-25,Ole Miss,SEC,FR,F,17,0,4.1,0.5,0.7,0.667,0.0,0.0,,0.5,0.7,0.667,0.667,0.2,0.4,0.5,0.4,0.5,0.9,0.0,0.0,0.3,0.3,0.6,1.1,Unknown,SEC,FR,F,17,0,69,12.6,0.64,0.0,0.5,19,11.4,15.3,13.3,0.0,0.0,9.3,25.2,14.7,0.1,0.1,0.1,0.087,-2.5,0.8,-1.7,Unknown,john-bol-1
2023-24,Temple,AAC,FR,G,34,1,14.9,2.5,4.9,0.515,0.1,0.6,0.263,2.4,4.4,0.547,0.53,1.4,2.1,0.7,0.7,1.6,2.3,0.7,0.3,0.3,1.0,1.3,6.6,Unknown,AAC,FR,G,34,1,506,17.0,0.564,0.114,0.419,208,4.9,12.6,8.5,10.7,1.3,2.5,14.9,23.5,0.7,0.5,1.2,0.098,-0.6,-0.5,-1.2,Unknown,zion-stanford-1
2024-25,Temple,AAC,SO,G,31,14,27.6,4.7,10.3,0.455,0.7,2.0,0.349,4.0,8.3,0.48,0.489,3.0,4.2,0.71,0.9,3.6,4.5,2.1,0.7,0.7,1.6,2.0,13.1,Unknown,AAC,SO,G,31,14,856,18.1,0.531,0.197,0.411,393,3.8,14.5,9.2,15.8,1.4,2.7,11.8,25.2,1.6,0.7,2.3,0.108,1.7,-0.7,1.0,Unknown,zion-stanford-1
2024-25,Clemson,ACC,FR,F,12,0,2.3,0.3,0.8,0.4,0.3,0.7,0.5,0.0,0.2,0.0,0.6,0.2,0.3,0.667,0.0,0.2,0.2,0.2,0.1,0.0,0.3,0.1,1.2,Unknown,ACC,FR,F,12,0,28,15.1,0.613,0.8,0.3,12,0.0,8.4,4.3,13.6,2.2,0.0,20.8,27.1,0.0,0.0,0.1,0.117,3.3,0.8,4.1,Unknown,asa-thomas-1
2023-24,Utah State,MWC,SO,G,28.0,0.0,14.0,1.5,3.5,0.414,0.8,2.1,0.379,0.7,1.5,0.463,0.525,0.8,0.9,0.808,0.1,0.8,1.0,0.5,0.4,0.0,0.4,1.4,4.5,Unknown,MWC,SO,G,28.0,0.0,391.0,10.4,0.561,0.586,0.263,110.0,1.3,6.7,4.1,6.4,1.5,0.3,8.2,15.8,0.6,0.4,1.0,0.1,0.0,0.8,0.9,Unknown,javon-jackson-1
2024-25,IllinoisâChicago,MVC,JR,G,31.0,29.0,25.5,3.8,9.9,0.382,1.3,4.3,0.306,2.5,5.5,0.442,0.449,2.7,3.3,0.816,0.2,1.7,1.9,2.7,1.5,0.1,2.2,2.5,11.6,Unknown,MVC,JR,G,31.0,29.0,791.0,13.6,0.506,0.438,0.337,349.0,1.0,7.6,4.3,20.5,3.5,0.4,16.3,27.1,0.5,1.1,1.6,0.081,-2.3,-0.3,-2.6,Unknown,javon-jackson-1
2022-23,Northeastern,CAA,FR,G,27,9,16.7,2.0,5.2,0.376,0.5,1.8,0.265,1.5,3.4,0.435,0.422,1.9,2.8,0.693,0.7,1.4,2.1,0.6,0.2,0.3,0.9,1.3,6.3,Unknown,CAA,FR,G,27,9,452,11.7,0.484,0.348,0.532,161,4.9,10.2,7.5,7.5,0.8,1.5,12.4,22.9,0.4,0.3,0.7,0.058,-2.5,-3.0,-5.5,Unknown,masai-troutman-1
2023-24,Northeastern,CAA,SO,G,32,32,28.5,3.3,7.6,0.43,0.9,2.5,0.363,2.4,5.1,0.463,0.49,2.5,3.3,0.748,1.1,2.6,3.8,1.6,1.0,0.6,1.9,2.0,10.0,Unknown,CAA,SO,G,32,32,913,14.0,0.541,0.328,0.439,311,4.9,11.6,8.2,10.8,2.1,2.6,16.9,20.5,1.0,0.6,1.7,0.073,-0.6,-1.2,-1.8,Unknown,masai-troutman-1
2024-25,Northeastern,CAA,JR,G,13,5,24.2,3.8,8.8,0.435,1.5,3.7,0.396,2.4,5.2,0.463,0.517,4.3,5.4,0.8,0.6,1.1,1.7,0.8,0.5,0.1,1.8,1.6,13.5,Unknown,CAA,JR,G,13,5,315,17.3,0.59,0.417,0.609,154,3.0,5.2,4.1,7.1,1.3,0.3,13.9,28.1,0.7,0.2,1.0,0.124,1.5,-2.3,-0.7,Unknown,masai-troutman-1
2023-24,Utah,Pac-12,FR,F,20,0,5.7,0.3,1.0,0.3,0.1,0.6,0.091,0.3,0.5,0.556,0.325,0.1,0.2,0.25,0.6,0.9,1.5,0.2,0.1,0.2,0.2,1.1,0.7,Unknown,Pac-12,FR,F,20,0,114,4.4,0.32,0.55,0.2,21,10.7,16.4,13.7,5.2,0.5,2.6,15.4,11.2,0.0,0.2,0.1,0.04,-5.2,1.0,-4.1,Unknown,jake-wahlin-1
2024-25,Utah,Big 12,SO,F,33,23,23.5,2.4,5.1,0.467,0.8,2.3,0.351,1.5,2.7,0.567,0.548,0.8,1.2,0.667,1.5,3.4,4.9,1.5,0.7,0.7,0.8,2.4,6.3,Unknown,Big 12,SO,F,33,23,774,14.2,0.563,0.461,0.234,212,7.1,15.3,11.2,11.1,1.7,3.2,11.9,13.3,1.3,1.1,2.4,0.123,1.6,2.8,4.5,Unknown,jake-wahlin-1
2023-24,Binghamton,AEC,FR,F,27,3,17.4,1.9,5.1,0.365,0.5,2.1,0.241,1.3,2.9,0.456,0.416,1.0,2.0,0.528,0.9,3.4,4.3,0.6,0.7,0.3,0.6,2.2,5.3,Unknown,AEC,FR,F,27,3,469,11.4,0.438,0.423,0.387,140,6.2,21.2,14.0,6.1,2.2,1.9,9.5,19.4,0.1,0.8,0.9,0.075,-4.8,-0.8,-5.6,Unknown,gavin-walsh-1
2024-25,Binghamton,AEC,SO,F,31,31,32.7,3.6,8.7,0.419,0.7,2.4,0.293,2.9,6.3,0.467,0.459,3.3,5.2,0.631,2.1,8.8,10.9,1.9,0.9,0.3,1.8,2.5,11.3,Unknown,AEC,SO,F,31,31,1014,16.1,0.504,0.278,0.593,368,8.1,29.8,19.7,11.3,1.6,1.0,14.1,21.1,1.1,1.8,2.9,0.113,-1.9,-1.2,-3.0,Unknown,gavin-walsh-1
2022-23,Wyoming,MWC,FR,F,28.0,0.0,8.5,0.6,1.4,0.462,0.0,0.0,Unknown,0.6,1.4,0.462,0.462,0.6,1.0,0.586,1.0,1.0,2.0,0.2,0.2,0.3,0.8,1.8,1.9,Unknown,MWC,FR,F,28.0,0.0,238.0,8.3,0.502,0.0,0.744,66.0,13.9,15.2,14.5,4.9,1.5,3.5,30.4,17.1,0.0,0.2,0.2,0.032,-6.1,0.2,-6.0,Unknown,caden-powell-1
2023-24,Wyoming,MWC,SO,F,32.0,31.0,20.5,1.7,3.5,0.482,0.0,0.0,Unknown,1.7,3.5,0.482,0.482,2.0,3.0,0.66,1.7,2.9,4.6,1.3,0.4,0.8,1.4,3.1,5.4,Unknown,MWC,SO,F,32.0,31.0,655.0,12.7,0.544,0.0,0.866,204.0,10.3,16.2,13.3,11.8,1.1,4.1,22.5,16.1,0.7,0.7,1.4,0.085,-2.4,1.2,-1.1,Unknown,caden-powell-1
2024-25,Rice,AAC,JR,F,32.0,32.0,24.3,3.8,6.7,0.565,0.0,0.0,0.0,3.8,6.7,0.568,0.565,2.8,4.4,0.65,3.1,4.2,7.2,0.8,0.5,1.0,1.1,3.3,10.4,Unknown,AAC,JR,F,32.0,32.0,779.0,22.9,0.594,0.005,0.654,332.0,13.9,18.8,16.3,7.9,1.2,4.7,10.8,20.7,2.3,1.2,3.5,0.182,2.3,0.5,2.7,Unknown,caden-powell-1
2022-23,Villanova,Big East,FR,G,32.0,0.0,8.9,1.0,2.2,0.443,0.8,2.0,0.429,0.1,0.2,0.571,0.636,0.3,0.4,0.833,0.1,0.4,0.5,0.4,0.2,0.0,0.2,0.8,3.1,Unknown,Big East,FR,G,32.0,0.0,286.0,14.7,0.654,0.9,0.171,87.0,0.9,5.6,3.3,8.7,1.5,0.0,7.3,15.9,0.7,0.2,0.9,0.132,3.1,1.3,4.4,Unknown,brendan-hausen-1
2023-24,Villanova,Big East,SO,G,34.0,0.0,17.6,2.0,5.2,0.392,1.8,4.7,0.381,0.2,0.5,0.5,0.565,0.4,0.4,0.867,0.1,1.5,1.6,0.5,0.4,0.0,0.6,1.1,6.2,Unknown,Big East,SO,G,34.0,0.0,600.0,12.1,0.579,0.909,0.085,175.0,0.6,10.2,5.4,5.6,1.3,0.2,9.4,18.6,0.8,0.8,1.6,0.103,1.9,1.9,3.8,Unknown,brendan-hausen-1
2024-25,Kansas State,Big 12,JR,G,33.0,33.0,27.6,3.3,8.4,0.39,2.7,7.0,0.388,0.5,1.4,0.4,0.552,1.6,2.0,0.818,0.2,2.3,2.5,0.8,0.6,0.1,0.7,1.2,10.9,Unknown,Big 12,JR,G,33.0,33.0,911.0,13.4,0.584,0.838,0.238,297.0,0.6,9.8,5.2,5.8,1.2,0.4,6.7,18.5,1.7,1.0,2.7,0.118,3.5,1.0,4.5,Unknown,brendan-hausen-1
2022-23,SIU Edwardsville,OVC,SO,G,33.0,33.0,32.4,4.7,11.2,0.42,1.0,3.4,0.295,3.7,7.8,0.475,0.465,3.8,4.4,0.876,1.4,4.1,5.5,2.8,1.3,0.2,1.9,2.3,14.3,Unknown,OVC,SO,G,33.0,33.0,1070.0,18.5,0.537,0.302,0.391,475.0,4.9,13.9,9.4,17.7,2.2,0.5,12.5,23.0,2.5,1.5,4.0,0.148,-0.1,-0.5,-0.6,Unknown,damarco-minor-1
2023-24,SIU Edwardsville,OVC,JR,G,33.0,33.0,33.5,5.3,13.4,0.397,1.2,3.8,0.315,4.1,9.6,0.43,0.442,3.6,4.2,0.862,1.5,7.0,8.5,3.1,1.1,0.2,1.9,2.1,15.5,Unknown,OVC,JR,G,33.0,33.0,1107.0,19.6,0.502,0.287,0.312,516.0,4.9,24.6,14.4,19.5,2.0,0.7,11.2,26.1,2.1,1.7,3.8,0.139,1.6,-0.9,0.7,Unknown,damarco-minor-1
2024-25,Oregon State,WCC,SR,G,33.0,32.0,31.9,3.5,8.7,0.397,0.9,3.3,0.282,2.5,5.4,0.469,0.451,2.0,2.4,0.835,0.8,3.9,4.8,5.1,1.5,0.3,2.2,2.4,9.8,Unknown,WCC,SR,G,33.0,32.0,1052.0,15.5,0.501,0.383,0.275,393.0,3.5,14.9,9.6,29.1,2.8,1.3,18.2,20.2,1.5,1.5,3.1,0.116,1.2,1.5,2.8,Unknown,damarco-minor-1
2022-23,Canisius,MAAC,SO,G,30.0,11.0,20.4,2.1,6.1,0.341,1.1,3.2,0.34,1.0,2.8,0.341,0.431,0.6,0.8,0.826,0.2,1.6,1.9,1.4,0.4,0.2,1.2,0.9,5.9,Unknown,MAAC,SO,G,30.0,11.0,613.0,7.8,0.456,0.533,0.126,171.0,1.3,9.9,5.4,13.4,1.1,0.8,15.7,19.2,0.0,0.4,0.4,0.026,-2.9,-1.9,-4.8,Unknown,tre-dinkins-1
2023-24,Canisius,MAAC,JR,G,32.0,30.0,35.1,5.3,13.0,0.41,2.7,7.3,0.365,2.7,5.8,0.467,0.512,2.1,2.6,0.786,0.2,2.4,2.7,3.6,1.0,0.3,2.4,1.8,15.4,Unknown,MAAC,JR,G,32.0,30.0,1122.0,15.0,0.54,0.559,0.201,473.0,0.7,8.0,4.3,20.3,1.7,0.9,14.4,23.6,1.9,1.1,3.0,0.107,1.0,-1.6,-0.6,Unknown,tre-dinkins-1
2024-25,Duquesne,A-10,SR,G,32.0,30.0,29.2,4.3,10.5,0.409,2.4,6.3,0.379,1.9,4.1,0.455,0.524,1.9,2.4,0.782,0.3,2.0,2.3,3.1,0.9,0.1,1.8,1.3,12.9,Unknown,A-10,SR,G,32.0,30.0,933.0,16.2,0.554,0.606,0.233,392.0,1.2,8.7,4.8,22.8,1.8,0.5,13.3,23.9,1.9,1.1,3.0,0.129,3.3,-0.1,3.2,Unknown,tre-dinkins-1
2022-23,Pepperdine,WCC,FR,F,25.0,0.0,11.9,1.8,2.9,0.63,0.0,0.1,0.333,1.8,2.8,0.643,0.637,0.2,0.6,0.4,1.2,1.8,3.0,0.3,0.2,0.2,0.6,1.7,4.0,Unknown,WCC,FR,F,25.0,0.0,298.0,15.4,0.618,0.041,0.205,98.0,11.6,16.0,13.9,4.2,0.9,1.9,14.9,15.2,0.6,0.2,0.8,0.103,-0.8,-0.1,-0.8,Unknown,jalen-pitre-1
2023-24,Pepperdine,WCC,SO,F,21.0,5.0,16.7,1.6,3.5,0.466,0.3,1.1,0.25,1.3,2.3,0.571,0.507,0.5,0.9,0.526,1.3,2.1,3.4,0.6,0.5,0.4,1.1,2.6,4.0,Unknown,WCC,SO,F,21.0,5.0,351.0,9.7,0.512,0.329,0.26,92.0,9.2,15.8,12.3,6.6,1.7,2.4,21.9,15.2,0.1,0.4,0.5,0.053,-4.1,0.1,-4.0,Unknown,jalen-pitre-1
2024-25,Sacramento State,Big Sky,JR,F,5.0,4.0,12.4,1.2,2.8,0.429,0.2,0.8,0.25,1.0,2.0,0.5,0.464,0.0,0.0,Unknown,1.6,1.8,3.4,1.4,0.4,1.0,1.4,2.2,2.6,Unknown,Big Sky,JR,F,5.0,4.0,62.0,12.8,0.464,0.286,0.0,19.0,15.1,17.8,16.5,23.2,2.0,11.2,33.3,17.9,0.0,0.1,0.1,0.054,-7.4,1.1,-6.3,Unknown,jalen-pitre-1
2021-22,Saint Louis,A-10,FR,F,19.0,0.0,7.8,1.1,1.7,0.606,0.0,0.0,Unknown,1.1,1.7,0.606,0.606,0.3,0.4,0.75,1.1,1.8,2.9,0.3,0.3,0.2,0.9,1.4,2.4,Unknown,A-10,FR,F,19.0,0.0,148.0,15.7,0.625,0.0,0.242,50.0,16.7,25.5,21.2,6.2,2.0,2.2,32.8,18.3,0.1,0.3,0.4,0.117,-4.8,2.0,-2.8,Unknown,lassina-traore-1
2022-23,Long Beach State,Big West,SO,F,33.0,33.0,28.1,5.2,9.7,0.534,0.0,0.0,Unknown,5.2,9.7,0.534,0.534,2.5,3.7,0.683,3.4,7.1,10.5,1.2,0.8,0.6,1.8,2.8,12.9,Unknown,Big West,SO,F,33.0,33.0,927.0,22.4,0.563,0.0,0.384,417.0,13.3,27.2,20.4,7.9,1.6,2.4,13.5,22.1,2.2,1.8,4.0,0.173,2.1,-0.4,1.8,Unknown,lassina-traore-1
2023-24,Long Beach State,Big West,JR,F,35.0,34.0,30.2,4.4,8.4,0.524,0.0,0.1,0.25,4.4,8.3,0.528,0.526,3.1,4.4,0.697,3.4,7.0,10.3,1.2,0.8,0.5,1.9,3.2,11.9,Unknown,Big West,JR,F,35.0,34.0,1056.0,18.5,0.567,0.014,0.527,421.0,12.0,25.0,18.5,7.4,1.5,2.1,15.2,19.2,2.0,1.7,3.7,0.138,0.1,-0.9,-0.8,Unknown,lassina-traore-1
2024-25,Western Michigan,MAC,JR,G,24,24,32.0,6.0,14.0,0.424,1.4,4.8,0.284,4.6,9.2,0.498,0.473,3.5,4.8,0.724,0.5,3.8,4.3,5.8,1.7,0.2,3.3,2.1,16.8,Unknown,MAC,JR,G,24,24,769,19.8,0.514,0.344,0.344,417,1.6,13.9,7.4,38.1,3.0,0.8,16.6,29.7,1.2,0.8,2.0,0.105,1.7,-0.5,1.2,Unknown,chansey-willis-jr-1
2024-25,Delaware,CAA,FR,G,34,33,29.8,4.5,8.6,0.517,0.6,1.7,0.333,3.9,7.0,0.561,0.549,2.4,3.1,0.769,0.8,3.4,4.2,3.9,0.8,0.6,2.6,2.2,11.9,Unknown,CAA,FR,G,34,33,1012,16.3,0.587,0.194,0.354,438,3.3,12.6,8.2,24.3,1.6,2.0,20.8,22.0,1.6,0.7,2.3,0.091,0.3,-1.8,-1.5,Unknown,izaiah-pasha-1
2024-25,New Mexico,MWC,FR,G,32,0,6.7,0.8,1.9,0.417,0.5,1.1,0.417,0.3,0.8,0.417,0.542,0.3,0.5,0.625,0.0,0.3,0.4,0.8,0.4,0.1,0.5,0.8,2.3,Unknown,MWC,FR,G,32,0,215,12.2,0.555,0.6,0.267,74,0.5,5.7,3.0,18.6,3.3,1.0,18.2,18.2,0.2,0.4,0.6,0.119,-1.7,3.4,1.7,Unknown,kayde-dotson-1
2024-25,Louisiana State,SEC,JR,F,5,0,2.4,0.6,0.8,0.75,0.0,0.0,,0.6,0.8,0.75,0.75,0.2,0.4,0.5,0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.4,1.4,Unknown,SEC,JR,F,5,0,12,16.4,0.707,0.0,0.5,5,0.0,8.7,4.6,0.0,0.0,0.0,16.8,24.7,0.0,0.0,0.0,0.087,-6.9,-2.1,-8.9,Unknown,noah-boyde-1
2023-24,Delaware State,MEAC,FR,G,33.0,30.0,30.9,4.5,11.2,0.396,1.6,4.5,0.362,2.8,6.7,0.419,0.469,3.1,4.1,0.769,0.3,3.0,3.4,3.6,2.0,0.0,3.8,2.2,13.7,Unknown,MEAC,FR,G,33.0,30.0,1019.0,13.7,0.519,0.402,0.361,446.0,1.3,12.1,6.7,24.6,3.6,0.0,22.3,26.9,0.3,1.8,2.1,0.082,-2.1,-0.5,-2.6,Unknown,deywilk-tavarez-1
2024-25,College of Charleston,CAA,SO,G,27.0,23.0,27.5,4.3,10.5,0.413,2.4,5.9,0.415,1.9,4.6,0.411,0.53,1.8,2.7,0.681,0.3,3.3,3.6,2.5,1.1,0.0,2.4,2.6,12.9,Unknown,CAA,SO,G,27.0,23.0,742.0,13.9,0.55,0.562,0.254,321.0,1.3,13.0,7.3,18.0,2.2,0.0,16.8,25.8,0.6,1.0,1.6,0.086,-0.1,0.1,0.1,Unknown,deywilk-tavarez-1
2023-24,Tulsa,AAC,FR,F,31,6,16.2,1.6,3.6,0.442,0.4,1.2,0.289,1.3,2.4,0.52,0.491,0.9,1.4,0.674,1.2,3.0,4.2,0.5,0.1,0.2,0.7,1.9,4.5,Unknown,AAC,FR,F,31,6,501,11.1,0.525,0.336,0.381,148,8.7,19.8,14.5,5.4,0.3,1.3,14.7,15.6,0.5,0.7,1.1,0.09,-2.2,-1.2,-3.5,Unknown,matthew-reed-2
2024-25,Tulsa,AAC,SO,F,27,5,10.8,1.3,3.3,0.393,0.4,1.3,0.294,0.9,2.0,0.455,0.449,0.6,0.8,0.714,0.8,1.6,2.4,0.3,0.1,0.1,0.4,1.4,3.5,Unknown,AAC,SO,F,27,5,292,10.7,0.48,0.382,0.236,95,8.2,16.5,12.4,6.2,0.4,1.4,10.8,19.6,0.2,0.3,0.5,0.064,-4.9,-2.3,-7.2,Unknown,matthew-reed-2
2022-23,UAB,CUSA,FR,G,29,0,12.9,1.1,2.7,0.418,0.5,1.3,0.378,0.7,1.4,0.452,0.506,0.8,0.9,0.846,0.4,0.9,1.3,0.6,0.5,0.0,0.5,0.9,3.5,Unknown,CUSA,FR,G,29,0,375,11.7,0.558,0.468,0.329,99,3.5,7.4,5.5,7.5,2.3,0.0,13.3,13.4,0.6,0.5,1.1,0.119,-1.3,1.3,0.0,Unknown,efrem-johnson-1
2023-24,UAB,AAC,SO,G,34,25,30.9,3.8,8.9,0.429,1.6,4.6,0.359,2.2,4.3,0.503,0.521,1.9,2.3,0.821,0.6,1.7,2.3,1.7,0.4,0.2,1.3,1.6,11.2,Unknown,AAC,SO,G,34,25,1052,12.3,0.559,0.515,0.257,347,2.2,6.0,4.1,10.3,0.7,0.7,11.7,18.0,1.8,0.3,2.2,0.082,1.1,-1.3,-0.1,Unknown,efrem-johnson-1
2024-25,UAB,AAC,JR,G,37,21,26.8,3.1,8.3,0.367,1.3,4.1,0.32,1.7,4.2,0.413,0.446,1.4,1.6,0.867,0.6,1.5,2.1,1.8,0.8,0.2,0.9,1.7,8.8,Unknown,AAC,JR,G,37,21,993,10.9,0.486,0.497,0.195,312,2.3,6.0,4.1,10.8,1.8,0.7,8.9,17.5,1.3,0.6,1.9,0.077,-1.0,-0.7,-1.7,Unknown,efrem-johnson-1
2023-24,Alabama,SEC,FR,F,37,5,16.6,1.8,4.3,0.418,0.9,2.7,0.317,0.9,1.5,0.596,0.519,0.8,1.2,0.689,0.6,2.1,2.7,0.4,0.2,0.4,0.9,1.7,5.3,Unknown,SEC,FR,F,37,5,614,9.6,0.544,0.639,0.285,180,4.1,12.8,8.6,4.0,0.7,2.1,15.9,16.1,0.6,0.3,0.9,0.057,0.6,0.4,1.1,Unknown,jarin-stevenson-1
2024-25,Alabama,SEC,SO,F,37,22,18.7,1.8,4.2,0.429,0.8,2.7,0.307,0.9,1.4,0.66,0.529,1.0,1.7,0.597,1.0,2.4,3.4,0.8,0.5,0.6,0.8,2.2,5.4,Unknown,SEC,SO,F,37,22,692,11.0,0.545,0.656,0.403,200,5.7,12.3,9.3,6.2,1.3,2.7,14.1,14.0,0.8,0.8,1.6,0.092,1.6,3.4,5.0,Unknown,jarin-stevenson-1
2024-25,Brigham Young,Big 12,FR,F,31,15,17.4,2.5,6.0,0.411,1.4,4.0,0.35,1.1,2.0,0.532,0.527,0.9,1.5,0.587,0.6,1.5,2.2,0.7,0.6,0.4,0.8,1.2,7.2,Unknown,Big 12,FR,F,31,15,538,14.4,0.537,0.665,0.249,196,4.3,10.1,7.3,6.8,2.0,3.1,10.4,21.6,0.8,0.6,1.4,0.105,2.5,1.3,3.8,Unknown,kanon-catchings-1
