,success_probability,predicted_successful,confidence,key_factors,player
242,0.5439900901773157,True,Low,"{'positive_factors': ['cluster'], 'negative_factors': ['before_WS/40', 'before_USG%', 'before_OWS', 'before_G_x']}",cameron-haffner-1
243,0.5656960287695129,True,Low,"{'positive_factors': ['cluster'], 'negative_factors': ['before_WS/40', 'before_USG%', 'before_OWS', 'before_G_x']}",callum-richard-1
244,0.5585935306909239,True,Low,"{'positive_factors': ['cluster'], 'negative_factors': ['before_WS/40', 'before_USG%', 'before_OWS', 'before_G_x']}",mari-jordan-1
245,0.7669151643470875,True,Medium,"{'positive_factors': ['cluster'], 'negative_factors': ['before_WS/40', 'before_USG%', 'before_OWS', 'before_G_x']}",keyshawn-hall-1
246,0.5638754950350792,True,Low,"{'positive_factors': ['cluster'], 'negative_factors': ['before_WS/40', 'before_USG%', 'before_OWS', 'before_G_x']}",nick-davidson-2
247,0.5581444161726089,True,Low,"{'positive_factors': ['cluster'], 'negative_factors': ['before_WS/40', 'before_USG%', 'before_OWS', 'before_G_x']}",bj-omot-1
248,0.7489158144460272,True,Medium,"{'positive_factors': ['cluster'], 'negative_factors': ['before_WS/40', 'before_USG%', 'before_OWS', 'before_G_x']}",tucker-devries-1
249,0.5317552124585587,True,Low,"{'positive_factors': ['cluster', 'sos_change'], 'negative_factors': ['before_WS/40', 'before_USG%', 'before_OWS']}",kaleb-banks-1
250,0.7714917978932547,True,Medium,"{'positive_factors': [], 'negative_factors': ['before_WS/40', 'cluster', 'before_USG%', 'before_OWS', 'before_G_x']}",jerry-ngopot-1
251,0.5435901567756428,True,Low,"{'positive_factors': ['cluster', 'adjt_change', 'sos_change'], 'negative_factors': ['before_WS/40', 'before_USG%']}",cam-manyawu-1
252,0.5619314251958055,True,Low,"{'positive_factors': ['cluster'], 'negative_factors': ['before_WS/40', 'before_USG%', 'before_OWS', 'before_G_x']}",cooper-schwieger-1
253,0.4925832216856652,False,Low,"{'positive_factors': ['cluster'], 'negative_factors': ['before_WS/40', 'before_USG%', 'before_OWS', 'before_G_x']}",david-thomas-3
254,0.4984979934606813,False,Low,"{'positive_factors': ['cluster'], 'negative_factors': ['before_WS/40', 'before_USG%', 'before_OWS', 'before_G_x']}",kyler-vanderjagt-1
255,0.4790080933865448,False,Low,"{'positive_factors': ['cluster'], 'negative_factors': ['before_WS/40', 'before_USG%', 'before_OWS', 'before_G_x']}",langston-love-1
256,0.5866671617017458,True,Low,"{'positive_factors': ['cluster'], 'negative_factors': ['before_WS/40', 'before_USG%', 'before_OWS', 'before_G_x']}",conor-enright-1
257,0.7079651068487094,True,Medium,"{'positive_factors': ['cluster', 'sos_change'], 'negative_factors': ['before_WS/40', 'before_USG%', 'before_OWS']}",adam-clark-1
258,0.7030214055564369,True,Medium,"{'positive_factors': ['cluster', 'sos_change'], 'negative_factors': ['before_WS/40', 'before_USG%', 'before_OWS']}",rashad-king-1
259,0.7783652070374137,True,Medium,"{'positive_factors': ['adjt_change', 'sos_change'], 'negative_factors': ['before_WS/40', 'cluster', 'before_USG%']}",kael-combs-1
