Season,Team,Conf_x,Class_x,Pos_x,G_x,GS_x,MP_x,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards_x,Conf_y,Class_y,Pos_y,G_y,GS_y,MP_y,PER,TS%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/40,OBPM,DBPM,BPM,Awards_y,player_id,previous_school
2023-24,Purdue,Big Ten,SR,G,37.0,0.0,10.0,0.2,0.9,0.235,0.1,0.5,0.211,0.1,0.4,0.267,0.294,0.1,0.2,0.571,0.2,0.7,0.9,1.1,0.4,0.2,0.3,0.8,0.6,Unknown,Big Ten,SR,G,37.0,0.0,370.0,6.5,0.322,0.559,0.206,49.0,2.0,7.6,5.0,16.6,2.4,1.9,21.1,6.4,0.1,0.6,0.7,0.075,-0.9,5.2,4.3,Unknown,ethan-morton-1,Purdue
2024-25,Colorado State,MWC,SR,G,35.0,9.0,23.5,1.4,2.7,0.521,0.1,0.4,0.133,1.4,2.3,0.593,0.531,0.8,1.3,0.587,1.1,2.1,3.2,2.2,0.9,0.3,0.7,2.0,3.7,Unknown,MWC,SR,G,35.0,9.0,823.0,11.6,0.547,0.156,0.479,179.0,6.3,9.9,8.2,15.7,2.3,1.4,16.3,9.2,1.2,1.4,2.7,0.129,0.6,4.0,4.6,Unknown,ethan-morton-1,Purdue
2021-22,Eastern Washington,Big Sky,FR,F,34.0,34.0,27.8,3.5,7.3,0.476,1.0,2.4,0.407,2.5,4.9,0.509,0.542,2.0,3.0,0.65,1.3,3.6,4.9,2.1,0.5,0.7,2.0,3.4,9.9,Unknown,Big Sky,FR,F,34.0,34.0,945.0,13.7,0.566,0.327,0.415,339.0,5.5,14.4,10.1,13.8,0.9,2.9,18.4,19.1,1.4,0.9,2.3,0.096,-1.6,-1.1,-2.7,Unknown,ethan-price-1,
2022-23,Eastern Washington,Big Sky,SO,F,34.0,34.0,24.8,3.5,6.3,0.551,1.0,2.6,0.367,2.5,3.6,0.685,0.629,1.7,2.3,0.722,0.9,3.3,4.2,1.5,0.3,0.9,1.9,2.5,9.6,Unknown,Big Sky,SO,F,34.0,34.0,842.0,16.4,0.648,0.421,0.369,306.0,4.6,14.8,10.1,11.3,0.7,4.6,20.5,19.4,1.6,0.9,2.6,0.123,0.5,0.0,0.5,Unknown,ethan-price-1,Eastern Washington
2023-24,Eastern Washington,Big Sky,JR,F,32.0,32.0,26.0,4.2,8.1,0.521,1.3,3.3,0.374,3.0,4.8,0.625,0.598,2.5,3.2,0.782,0.5,3.6,4.0,2.2,0.5,0.8,2.2,2.3,12.2,Unknown,Big Sky,JR,F,32.0,32.0,832.0,17.5,0.634,0.413,0.39,360.0,2.4,15.6,9.5,16.0,1.1,3.7,18.6,23.0,1.7,0.9,2.6,0.123,1.6,-0.8,0.8,Unknown,ethan-price-1,Eastern Washington
2024-25,Washington State,WCC,SR,F,34.0,34.0,30.7,4.4,8.9,0.497,1.6,4.2,0.382,2.8,4.6,0.601,0.588,2.8,3.4,0.803,1.0,4.2,5.2,2.2,0.5,0.8,2.2,2.6,13.2,Unknown,WCC,SR,F,34.0,34.0,1043.0,16.2,0.628,0.477,0.387,422.0,4.1,15.1,10.0,12.5,0.9,2.8,17.1,20.4,2.1,0.8,3.0,0.114,2.1,-0.2,1.9,Unknown,ethan-price-1,Eastern Washington
2022-23,Army,Patriot,FR,F,33.0,31.0,27.2,4.1,8.7,0.476,1.8,4.4,0.407,2.3,4.3,0.546,0.579,2.4,2.8,0.848,0.5,3.8,4.4,1.2,0.6,0.0,1.4,1.5,12.4,Unknown,Patriot,FR,F,33.0,31.0,898.0,18.5,0.62,0.507,0.322,366.0,2.5,16.9,10.0,8.7,1.2,0.1,12.5,21.9,2.4,1.0,3.4,0.151,1.8,-1.5,0.3,Unknown,ethan-roberts-1,
2024-25,Pennsylvania,Ivy,JR,F,25.0,25.0,32.9,5.6,13.1,0.43,2.4,6.4,0.371,3.3,6.8,0.485,0.52,3.1,3.8,0.821,1.5,4.0,5.6,2.1,0.9,0.0,2.0,2.2,16.8,Unknown,Ivy,JR,F,25.0,25.0,823.0,18.3,0.561,0.485,0.29,388.0,5.1,14.0,9.5,14.3,1.6,0.1,12.0,26.7,1.6,0.3,1.9,0.095,2.6,-2.6,0.1,Unknown,ethan-roberts-1,Army
2020-21,Ohio State,Big Ten,FR,G,29.0,0.0,6.2,0.4,1.3,0.351,0.2,0.9,0.28,0.2,0.4,0.5,0.446,0.1,0.1,0.5,0.3,1.0,1.3,0.2,0.1,0.1,0.1,0.3,1.2,Unknown,Big Ten,FR,G,29.0,0.0,179.0,10.4,0.45,0.676,0.108,38.0,6.1,17.2,11.9,5.8,1.0,2.5,9.3,12.4,0.2,0.2,0.3,0.073,2.5,2.6,5.1,Unknown,eugene-browniii-1,
2021-22,Ohio State,Big Ten,SO,G,26.0,10.0,17.0,1.3,3.0,0.442,0.3,1.3,0.229,1.0,1.6,0.619,0.494,0.5,0.9,0.609,0.7,1.7,2.4,0.5,0.2,0.3,0.5,1.6,3.5,Unknown,Big Ten,SO,G,26.0,10.0,441.0,9.1,0.512,0.455,0.299,94.0,5.7,11.2,8.7,5.7,0.7,1.7,13.7,12.6,0.4,0.3,0.8,0.07,0.4,1.5,1.9,Unknown,eugene-browniii-1,Ohio State
2022-23,Ohio State,Big Ten,JR,G,22.0,1.0,10.1,0.8,1.5,0.531,0.3,0.7,0.375,0.5,0.7,0.688,0.625,0.4,0.5,0.667,0.4,1.1,1.5,0.2,0.4,0.3,0.4,1.4,2.2,Unknown,Big Ten,JR,G,22.0,1.0,222.0,11.9,0.637,0.5,0.375,46.0,4.9,12.8,8.9,3.0,2.5,2.9,19.3,11.0,0.3,0.3,0.6,0.104,0.2,2.9,3.1,Unknown,eugene-browniii-1,Ohio State
2023-24,Georgia Southern,Sun Belt,SR,G,23.0,21.0,25.9,3.0,6.8,0.449,1.1,3.1,0.361,1.9,3.7,0.524,0.532,2.1,2.6,0.831,1.4,3.8,5.2,0.8,1.0,0.7,1.4,2.1,9.3,Unknown,Sun Belt,SR,G,23.0,21.0,595.0,16.5,0.584,0.462,0.378,208.0,6.1,16.5,11.3,6.2,2.1,2.9,14.8,18.1,1.0,0.5,1.5,0.101,0.6,-1.1,-0.5,Unknown,eugene-browniii-1,Ohio State
2024-25,Georgia Southern,Sun Belt,SR,G,29.0,23.0,24.2,2.0,5.6,0.352,1.0,3.5,0.297,0.9,2.1,0.443,0.444,0.6,0.9,0.72,1.1,2.7,3.8,0.7,0.6,0.3,1.0,1.7,5.6,Unknown,Sun Belt,SR,G,29.0,23.0,702.0,8.1,0.466,0.623,0.154,160.0,4.9,12.1,8.4,5.2,1.5,1.3,13.9,13.9,0.2,0.6,0.8,0.048,-3.2,-1.1,-4.2,Unknown,eugene-browniii-1,Georgia Southern
2020-21,Georgia State,Sun Belt,FR,G,22.0,0.0,18.1,2.5,5.7,0.448,1.3,3.4,0.378,1.3,2.3,0.549,0.56,1.0,1.5,0.656,0.3,1.6,2.0,1.6,0.5,0.2,1.1,1.6,7.3,Unknown,Sun Belt,FR,G,22.0,0.0,398.0,15.7,0.574,0.592,0.256,151.0,2.0,9.7,5.9,15.6,1.7,1.1,14.6,20.1,0.8,0.4,1.3,0.126,-0.6,-1.3,-1.9,Unknown,evan-johnson-2,
2021-22,Georgia State,Sun Belt,SO,G,26.0,1.0,16.5,1.7,5.5,0.306,1.2,3.7,0.313,0.5,1.8,0.292,0.41,0.8,1.2,0.625,0.2,1.0,1.2,1.2,0.6,0.0,0.9,1.2,5.3,Unknown,Sun Belt,SO,G,26.0,1.0,430.0,8.0,0.433,0.667,0.222,131.0,1.2,7.1,4.0,14.1,2.0,0.3,13.1,20.9,0.1,0.6,0.7,0.062,-2.9,-0.8,-3.6,Unknown,evan-johnson-2,Georgia State
2022-23,Georgia State,Sun Belt,SO,G,20.0,9.0,25.7,3.0,9.4,0.321,1.6,5.8,0.27,1.5,3.6,0.403,0.404,1.7,2.3,0.756,0.3,1.8,2.1,2.3,0.9,0.1,1.1,1.6,9.3,Unknown,Sun Belt,SO,G,20.0,9.0,513.0,11.7,0.444,0.615,0.241,182.0,1.1,8.6,4.8,18.2,2.1,0.4,9.2,22.6,0.4,0.5,0.9,0.073,-1.6,-0.7,-2.4,Unknown,evan-johnson-2,Georgia State
2023-24,UNC Asheville,Big South,JR,G,14.0,0.0,9.9,1.3,3.7,0.346,0.6,2.4,0.273,0.6,1.4,0.474,0.433,0.6,0.6,1.0,0.0,0.7,0.7,1.4,0.1,0.0,0.4,0.9,3.8,Unknown,Big South,JR,G,14.0,0.0,139.0,11.4,0.475,0.635,0.154,56.0,0.0,7.9,4.1,27.2,0.8,0.0,9.7,22.4,0.2,0.1,0.3,0.089,-5.1,-3.5,-8.6,Unknown,evan-johnson-2,Georgia State
2024-25,Maryland Eastern Shore,MEAC,SR,G,25.0,22.0,31.1,4.5,10.2,0.438,2.4,5.9,0.399,2.1,4.3,0.491,0.553,2.7,3.2,0.861,0.2,2.4,2.6,2.5,0.7,0.1,2.1,2.0,14.0,Unknown,MEAC,SR,G,25.0,22.0,778.0,15.4,0.598,0.578,0.309,323.0,0.7,9.2,4.8,17.9,1.3,0.3,15.0,22.5,1.5,0.2,1.7,0.087,0.4,-3.5,-3.1,Unknown,evan-johnson-2,UNC Asheville
2022-23,Penn State,Big Ten,FR,F,34.0,0.0,9.4,1.1,1.9,0.569,0.1,0.4,0.333,1.0,1.6,0.623,0.6,0.5,0.8,0.571,0.6,1.1,1.7,0.4,0.3,0.2,0.4,1.7,2.8,Unknown,Big Ten,FR,F,34.0,0.0,319.0,14.7,0.6,0.185,0.431,100.0,8.8,13.3,11.1,7.0,1.8,2.4,15.2,16.4,0.6,0.4,1.0,0.131,-0.8,1.9,1.1,Unknown,evan-mahaffey-1,
2023-24,Ohio State,Big Ten,SO,F,36.0,35.0,22.1,1.8,4.1,0.432,0.1,0.5,0.118,1.7,3.6,0.473,0.438,0.7,1.2,0.619,1.3,2.9,4.2,1.7,1.0,0.7,0.9,2.4,4.3,Unknown,Big Ten,SO,F,36.0,35.0,795.0,12.2,0.464,0.116,0.288,188.0,6.7,14.6,10.8,13.1,2.8,3.2,16.6,12.8,0.5,1.3,1.9,0.094,-0.2,4.3,4.1,Unknown,evan-mahaffey-1,Penn State
2024-25,Ohio State,Big Ten,JR,F,32.0,3.0,18.0,1.5,2.3,0.671,0.0,0.1,0.5,1.5,2.2,0.676,0.678,0.5,1.2,0.385,1.3,1.8,3.1,0.8,0.7,0.9,0.6,2.2,3.6,Unknown,Big Ten,JR,F,32.0,3.0,576.0,13.9,0.623,0.027,0.534,132.0,8.8,11.7,10.3,8.0,2.3,5.5,17.2,9.8,0.9,0.8,1.7,0.117,1.6,4.7,6.3,Unknown,evan-mahaffey-1,Ohio State
2021-22,Cornell,Ivy,SO,F,7.0,0.0,6.9,0.4,1.0,0.429,0.0,0.0,Unknown,0.4,1.0,0.429,0.429,0.9,1.1,0.75,1.1,0.6,1.7,0.3,0.4,0.1,0.7,0.7,1.7,Unknown,Ivy,SO,F,7.0,0.0,48.0,14.5,0.556,0.0,1.143,17.0,18.9,8.7,13.6,6.5,3.4,2.4,31.6,15.8,0.1,0.1,0.1,0.106,-0.3,-1.0,-1.3,Unknown,evan-williams-1,
2023-24,Cornell,Ivy,SR,F,11.0,1.0,5.1,0.5,1.1,0.417,0.0,0.4,0.0,0.5,0.7,0.625,0.417,0.3,0.5,0.5,0.5,0.8,1.3,0.3,0.3,0.0,0.1,0.6,1.2,Unknown,Ivy,SR,F,11.0,1.0,56.0,12.5,0.438,0.333,0.5,16.0,10.6,17.2,14.1,8.2,3.0,0.0,6.3,13.9,0.1,0.1,0.2,0.113,-9.4,-3.2,-12.6,Unknown,evan-williams-1,Cornell
2024-25,Prairie View A&M,SWAC,SR,F,9.0,5.0,8.1,0.1,0.8,0.143,0.0,0.3,0.0,0.1,0.4,0.25,0.143,0.1,0.2,0.5,0.2,0.3,0.6,0.2,0.2,0.1,0.3,1.2,0.3,Unknown,SWAC,SR,F,9.0,5.0,73.0,-1.5,0.189,0.429,0.286,5.0,3.1,5.3,4.1,4.4,1.5,1.4,27.4,7.5,-0.1,0.0,-0.1,-0.065,-8.9,-2.1,-11.0,Unknown,evan-williams-1,Cornell
2020-21,Belmont,OVC,FR,C,30.0,0.0,9.3,1.7,3.0,0.56,0.0,0.0,0.0,1.7,3.0,0.567,0.56,0.6,0.7,0.773,0.8,1.4,2.2,0.3,0.1,0.5,0.5,1.2,4.0,Unknown,OVC,FR,C,30.0,0.0,278.0,18.9,0.586,0.011,0.242,111.0,9.9,16.3,13.3,5.2,0.6,5.3,12.9,20.7,0.6,0.5,1.1,0.163,-2.0,-1.6,-3.5,Unknown,even-brauns-1,
2021-22,Belmont,OVC,SO,C,31.0,1.0,7.7,1.0,1.8,0.561,0.0,0.0,0.0,1.0,1.8,0.571,0.561,0.3,0.5,0.563,0.7,1.0,1.6,0.3,0.3,0.5,0.5,0.6,2.4,Unknown,OVC,SO,C,31.0,1.0,240.0,16.9,0.565,0.018,0.281,77.0,11.2,14.2,12.8,6.4,2.4,6.6,18.8,17.0,0.3,0.4,0.8,0.128,-3.2,0.0,-3.2,Unknown,even-brauns-1,Belmont
2022-23,Belmont,MVC,JR,C,31.0,30.0,21.3,2.8,4.9,0.583,0.0,0.2,0.0,2.8,4.6,0.611,0.583,1.4,2.0,0.689,1.9,3.4,5.3,1.2,0.5,1.4,0.8,2.5,7.0,Unknown,MVC,JR,C,31.0,30.0,661.0,20.6,0.606,0.046,0.404,238.0,11.0,18.3,14.8,9.7,1.4,6.6,12.6,16.1,1.8,1.0,2.8,0.169,0.7,0.8,1.4,Unknown,even-brauns-1,Belmont
2023-24,Iowa,Big Ten,SR,C,18.0,0.0,3.6,0.3,0.3,1.0,0.0,0.0,Unknown,0.3,0.3,1.0,1.0,0.0,0.0,Unknown,0.2,0.7,0.9,0.1,0.1,0.2,0.3,1.1,0.6,Unknown,Big Ten,SR,C,18.0,0.0,64.0,8.8,1.0,0.0,0.0,10.0,7.0,22.0,14.7,4.6,1.7,6.3,50.0,7.6,0.0,0.1,0.1,0.074,-5.4,4.1,-1.3,Unknown,even-brauns-1,Belmont
2024-25,Iowa,Big Ten,SR,C,26.0,0.0,8.8,1.3,1.7,0.767,0.0,0.0,Unknown,1.3,1.7,0.767,0.767,0.6,1.0,0.593,0.4,0.7,1.1,0.5,0.2,0.5,0.3,1.4,3.2,Unknown,Big Ten,SR,C,26.0,0.0,228.0,18.1,0.734,0.0,0.628,77.0,5.6,8.7,7.2,9.9,1.5,6.0,12.5,14.0,0.7,0.2,0.8,0.144,2.2,2.9,5.1,Unknown,even-brauns-1,Iowa
2022-23,East Carolina,AAC,FR,F,32.0,20.0,22.4,3.8,6.8,0.562,0.0,0.0,Unknown,3.8,6.8,0.562,0.562,2.2,4.1,0.527,1.9,3.4,5.3,0.5,0.9,0.4,1.8,2.7,9.8,Unknown,AAC,FR,F,32.0,20.0,718.0,18.0,0.56,0.0,0.598,282.0,9.2,17.5,13.2,5.1,2.4,2.1,16.6,23.3,0.9,1.1,2.0,0.109,-0.4,1.0,0.6,Unknown,ezra-ausar-1,
2023-24,East Carolina,AAC,SO,F,32.0,24.0,26.2,3.6,6.9,0.514,0.2,0.5,0.375,3.4,6.4,0.524,0.527,4.1,6.2,0.653,2.0,2.7,4.7,1.0,0.8,0.5,2.1,2.7,11.4,Unknown,AAC,SO,F,32.0,24.0,839.0,17.7,0.575,0.072,0.896,350.0,8.5,12.4,10.4,8.2,1.9,2.6,17.7,23.6,1.5,0.8,2.3,0.109,-0.2,-0.3,-0.5,Unknown,ezra-ausar-1,East Carolina
2024-25,Utah,Big 12,JR,F,31.0,29.0,23.1,4.2,8.2,0.518,0.0,0.5,0.071,4.2,7.7,0.544,0.52,4.0,6.4,0.624,2.1,2.9,5.0,0.9,0.8,0.4,1.8,2.5,12.5,Unknown,Big 12,JR,F,31.0,29.0,715.0,19.3,0.557,0.055,0.779,354.0,9.9,13.5,11.8,7.9,2.1,1.7,13.7,27.4,1.4,1.0,2.4,0.133,1.7,1.2,2.9,Unknown,ezra-ausar-1,East Carolina
2022-23,Old Dominion,Sun Belt,SO,F,31.0,0.0,16.3,1.7,3.2,0.551,0.0,0.0,Unknown,1.7,3.2,0.551,0.551,1.3,2.1,0.641,2.1,2.0,4.1,0.2,0.5,0.8,0.6,1.9,4.8,Unknown,Sun Belt,SO,F,31.0,0.0,505.0,19.4,0.58,0.0,0.653,158.0,13.8,13.8,13.8,2.9,1.7,5.9,12.3,14.9,1.2,0.8,2.0,0.158,0.4,0.7,1.0,Unknown,faizon-fields-1,
2023-24,Milwaukee,Horizon,JR,F,35.0,16.0,20.8,3.3,5.8,0.574,0.0,0.3,0.111,3.3,5.5,0.596,0.577,2.7,3.8,0.705,2.9,3.5,6.4,0.8,0.7,1.1,1.3,2.8,9.3,Unknown,Horizon,JR,F,35.0,16.0,729.0,24.0,0.616,0.045,0.653,331.0,15.0,18.4,16.7,7.3,1.9,5.6,14.3,20.2,2.3,0.9,3.2,0.173,1.1,-0.6,0.5,Unknown,faizon-fields-1,Old Dominion
2024-25,Milwaukee,Horizon,SR,F,21.0,16.0,18.4,2.6,4.2,0.618,0.0,0.0,0.0,2.6,4.2,0.625,0.618,1.4,2.6,0.545,2.6,2.3,4.9,0.7,0.6,0.6,1.1,2.6,6.7,Unknown,Horizon,SR,F,21.0,16.0,386.0,19.0,0.608,0.011,0.618,144.0,15.8,15.3,15.6,6.5,1.8,3.9,16.7,17.0,0.8,0.6,1.5,0.153,0.0,0.2,0.2,Unknown,faizon-fields-1,Milwaukee
2022-23,Miami (FL),ACC,FR,C,14.0,0.0,2.7,0.2,0.5,0.429,0.0,0.0,Unknown,0.2,0.5,0.429,0.429,0.2,0.5,0.429,0.3,0.3,0.6,0.0,0.1,0.1,0.2,0.9,0.6,Unknown,ACC,FR,C,14.0,0.0,38.0,6.6,0.436,0.0,1.0,10.0,12.9,12.4,12.6,0.0,3.1,5.7,22.5,17.7,0.0,0.1,0.0,0.042,-10.5,0.9,-9.6,Unknown,favour-aire-1,
2023-24,Penn State,Big Ten,SO,C,12.0,0.0,4.6,0.3,0.7,0.375,0.0,0.0,Unknown,0.3,0.7,0.375,0.375,0.1,0.4,0.2,0.4,0.6,1.0,0.0,0.3,0.5,0.4,1.2,0.6,Unknown,Big Ten,SO,C,12.0,0.0,55.0,6.0,0.337,0.0,0.625,9.0,10.3,15.3,12.7,0.0,4.1,11.4,32.5,14.1,-0.1,0.1,0.0,0.004,-8.7,5.5,-3.2,Unknown,favour-aire-1,Miami (FL)
2022-23,Pittsburgh,ACC,SO,C,35.0,27.0,23.4,2.7,4.0,0.667,0.0,0.0,Unknown,2.7,4.0,0.667,0.667,1.3,1.9,0.647,2.5,2.9,5.3,0.5,0.4,1.7,0.9,2.6,6.6,Unknown,ACC,SO,C,35.0,27.0,818.0,19.0,0.669,0.0,0.482,241.0,12.3,13.5,12.9,3.9,1.0,7.9,14.8,12.8,2.1,1.2,3.2,0.159,1.5,2.5,4.1,Unknown,federiko-federiko-1,
2023-24,Pittsburgh,ACC,JR,C,33.0,26.0,21.3,2.0,3.1,0.637,0.0,0.0,Unknown,2.0,3.1,0.637,0.637,0.8,1.9,0.413,2.3,2.8,5.2,1.0,0.5,1.3,0.9,2.6,4.7,Unknown,ACC,JR,C,33.0,26.0,704.0,16.1,0.591,0.0,0.618,187.0,11.8,15.9,13.7,8.2,1.4,7.1,18.0,11.7,1.2,1.2,2.4,0.139,0.0,3.3,3.2,Unknown,federiko-federiko-1,Pittsburgh
2024-25,Texas Tech,Big 12,SR,C,35.0,6.0,18.9,2.1,2.9,0.743,0.0,0.0,Unknown,2.1,2.9,0.743,0.743,0.9,1.7,0.492,2.3,2.2,4.5,0.7,0.4,0.8,0.7,2.1,5.1,Unknown,Big 12,SR,C,35.0,6.0,662.0,18.4,0.692,0.0,0.604,197.0,14.4,13.3,13.8,6.1,1.4,4.5,15.6,11.9,1.7,1.1,2.8,0.172,3.6,3.5,7.1,Unknown,federiko-federiko-1,Pittsburgh
2022-23,Ohio State,Big Ten,FR,C,35.0,11.0,15.5,1.7,3.0,0.587,0.0,0.1,0.2,1.7,2.8,0.606,0.591,0.5,0.7,0.615,1.3,2.3,3.6,0.3,0.4,1.3,0.5,1.7,4.0,Unknown,Big Ten,FR,C,35.0,11.0,541.0,18.5,0.597,0.048,0.25,144.0,10.4,16.8,13.7,3.0,1.6,8.9,13.4,13.0,1.0,0.9,1.9,0.141,1.5,3.4,4.9,Unknown,felix-okpara-1,
2023-24,Ohio State,Big Ten,SO,C,35.0,34.0,23.5,2.8,4.8,0.586,0.0,0.2,0.0,2.8,4.7,0.607,0.586,0.9,1.6,0.589,2.3,4.1,6.4,0.5,0.4,2.4,1.0,2.9,6.6,Unknown,Big Ten,SO,C,35.0,34.0,824.0,18.6,0.59,0.036,0.331,237.0,11.1,19.5,15.4,4.1,1.0,10.4,14.8,14.2,1.4,1.6,3.0,0.143,1.0,4.1,5.0,Unknown,felix-okpara-1,Ohio State
2024-25,Tennessee,SEC,JR,C,38.0,38.0,25.8,2.9,5.0,0.589,0.0,0.0,1.0,2.9,5.0,0.587,0.592,1.2,1.7,0.719,2.4,4.0,6.4,0.3,0.2,1.7,1.1,2.4,7.1,Unknown,SEC,JR,C,38.0,38.0,980.0,16.4,0.615,0.005,0.337,266.0,11.7,17.3,14.6,2.3,0.6,8.3,15.7,14.0,1.7,2.0,3.6,0.149,0.9,4.2,5.1,Unknown,felix-okpara-1,Ohio State
2020-21,Pittsburgh,ACC,FR,G,22.0,5.0,20.4,2.3,5.0,0.464,0.4,1.1,0.333,2.0,3.9,0.5,0.5,1.6,3.3,0.493,0.5,2.1,2.5,2.2,0.9,0.2,1.5,1.5,6.6,Unknown,ACC,FR,G,22.0,5.0,449.0,13.7,0.505,0.218,0.664,149.0,2.4,11.8,7.0,21.2,2.5,1.3,19.0,19.6,0.4,0.5,0.9,0.079,0.3,2.2,2.5,Unknown,femi-odukale-1,
2021-22,Pittsburgh,ACC,SO,G,31.0,28.0,32.4,3.4,8.7,0.391,1.0,2.9,0.33,2.5,5.8,0.422,0.446,3.0,4.7,0.63,0.8,2.6,3.5,3.4,1.0,0.5,2.8,2.8,10.8,Unknown,ACC,SO,G,31.0,28.0,1005.0,12.2,0.491,0.336,0.539,350.0,3.2,9.9,6.6,24.5,1.9,1.8,20.2,22.9,0.5,0.6,1.2,0.047,-0.5,0.0,-0.5,Unknown,femi-odukale-1,Pittsburgh
2022-23,Seton Hall,Big East,JR,G,32.0,31.0,27.6,2.6,6.0,0.435,0.4,1.4,0.289,2.2,4.6,0.48,0.469,1.6,3.1,0.515,0.9,3.6,4.4,2.3,1.6,0.4,1.8,2.8,7.3,Unknown,Big East,JR,G,32.0,31.0,883.0,12.5,0.483,0.233,0.513,247.0,3.7,14.8,9.3,16.8,3.5,1.7,19.2,17.2,0.3,1.9,2.2,0.098,-0.7,4.2,3.5,Unknown,femi-odukale-1,Pittsburgh
2023-24,New Mexico State,CUSA,JR,G,26.0,16.0,28.7,3.8,8.7,0.432,0.5,1.6,0.31,3.3,7.1,0.459,0.46,2.6,5.3,0.496,1.8,4.6,6.4,3.0,1.1,1.0,2.2,3.0,10.7,Unknown,CUSA,JR,G,26.0,16.0,746.0,16.1,0.474,0.185,0.604,305.0,7.6,18.7,13.1,22.2,2.3,4.1,16.1,24.2,0.4,1.2,1.6,0.084,1.3,0.6,1.9,Unknown,femi-odukale-1,Seton Hall
2024-25,Minnesota,Big Ten,SR,G,32.0,30.0,29.5,2.7,6.3,0.428,0.4,1.4,0.283,2.3,4.8,0.471,0.46,1.0,1.9,0.517,1.3,3.1,4.4,3.6,1.5,1.2,2.3,2.9,6.8,Unknown,Big Ten,SR,G,32.0,30.0,944.0,12.4,0.471,0.229,0.299,261.0,5.2,12.7,8.9,23.5,3.1,4.4,24.1,17.3,-0.1,1.3,1.3,0.055,-0.6,3.9,3.3,Unknown,femi-odukale-1,New Mexico State
2019-20,Cal State Northridge,Big West,FR,F,29.0,9.0,14.7,1.4,2.3,0.621,0.0,0.0,Unknown,1.4,2.3,0.621,0.621,0.6,0.8,0.773,0.8,1.7,2.5,0.4,0.1,0.5,0.8,2.8,3.4,Unknown,Big West,FR,F,29.0,9.0,426.0,10.0,0.647,0.0,0.333,101.0,6.4,12.8,9.6,5.2,0.3,3.9,23.1,11.6,0.6,0.0,0.6,0.054,-3.8,-1.6,-5.4,Unknown,festus-ndumanya-1,
2020-21,Cal State Northridge,Big West,SO,F,22.0,11.0,16.0,1.8,3.8,0.476,0.0,0.0,0.0,1.8,3.8,0.482,0.476,1.2,1.9,0.634,1.1,2.5,3.7,0.5,0.3,0.2,1.0,2.4,4.8,Unknown,Big West,SO,F,22.0,11.0,351.0,11.8,0.512,0.012,0.488,109.0,7.7,19.3,13.1,6.6,1.1,1.3,16.9,17.7,0.3,0.2,0.5,0.054,-3.3,-2.4,-5.7,Unknown,festus-ndumanya-1,Cal State Northridge
2022-23,Southern,SWAC,JR,F,32.0,12.0,14.3,2.3,4.0,0.563,0.0,0.0,0.0,2.3,4.0,0.567,0.563,1.2,1.7,0.685,1.5,2.5,4.0,0.3,0.4,0.3,1.0,2.4,5.7,Unknown,SWAC,JR,F,32.0,12.0,459.0,16.5,0.589,0.008,0.422,175.0,12.0,21.4,16.6,3.7,1.4,3.0,17.2,19.8,0.7,0.9,1.6,0.137,-2.5,-0.7,-3.2,Unknown,festus-ndumanya-1,Cal State Northridge
2023-24,Southern,SWAC,SR,F,4.0,3.0,9.0,0.3,2.5,0.1,0.0,0.0,Unknown,0.3,2.5,0.1,0.1,0.0,0.0,Unknown,0.8,1.3,2.0,0.3,0.0,0.3,0.5,1.5,0.5,Unknown,SWAC,SR,F,4.0,3.0,36.0,-6.1,0.1,0.0,0.0,4.0,9.9,17.9,13.8,4.6,0.0,3.3,16.7,16.6,-0.1,0.1,-0.1,-0.096,-12.2,-4.8,-17.0,Unknown,festus-ndumanya-1,Southern
2024-25,Cal State Northridge,Big West,SR,F,26.0,0.0,5.8,0.9,2.2,0.411,0.0,0.0,Unknown,0.9,2.2,0.411,0.411,0.5,0.8,0.591,0.5,0.6,1.2,0.2,0.2,0.1,0.4,1.4,2.3,Unknown,Big West,SR,F,26.0,0.0,152.0,8.0,0.444,0.0,0.393,58.0,10.3,11.8,11.0,4.6,1.4,1.9,14.2,23.8,0.0,0.2,0.2,0.059,-6.6,-0.7,-7.2,Unknown,festus-ndumanya-1,Southern
2020-21,Cal State Northridge,Big West,FR,F,21.0,7.0,15.9,1.4,3.0,0.469,0.0,0.0,0.0,1.4,3.0,0.476,0.469,0.9,1.5,0.613,1.6,2.1,3.7,0.4,0.8,0.8,1.0,2.8,3.8,Unknown,Big West,FR,F,21.0,7.0,333.0,12.6,0.502,0.016,0.484,90.0,10.7,16.0,13.2,5.0,2.7,5.5,21.8,15.1,0.2,0.3,0.5,0.06,-4.5,0.0,-4.5,Unknown,fidelis-okereke-1,
