Season,Team,Conf_x,Class_x,Pos_x,G_x,GS_x,MP_x,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards_x,Conf_y,Class_y,Pos_y,G_y,GS_y,MP_y,PER,TS%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/40,OBPM,DBPM,BPM,Awards_y,player_id,cluster,standard_player,player,new_team_x,new_university_name,new_team_name,before_Team,old_rank,old_netrtg,old_adjt,old_luck,old_sos,old_sos_ooc,new_rank,new_netrtg,new_adjt,new_luck,new_sos,new_sos_ooc,rank_change,netrtg_change,adjt_change,luck_change,sos_change,sos_ooc_change,Pos_C,Pos_F,Pos_G,Class_FR,Class_JR,Class_SO,Class_SR
2024-25,Rutgers,Big Ten,JR,G,31.0,10.0,17.0,1.5,4.0,0.363,0.4,1.4,0.25,1.1,2.6,0.425,0.407,2.4,3.3,0.735,0.8,2.0,2.8,1.5,0.7,0.2,1.4,2.0,5.7,Unknown,Big Ten,JR,G,31.0,10.0,527.0,12.8,0.51,0.355,0.823,193.0,5.3,13.3,9.3,15.8,2.5,1.0,19.6,20.3,0.4,0.5,0.9,0.072,-0.5,1.8,1.2,Unknown,jordan-derkack-1,4,jordan derkack,Jordan Derkack,Dayton Flyers,Dayton,Flyers,Rutgers,70.0,11.5,68.9,-0.012,14.07,-2.32,77.0,9.98,66.2,0.039,4.86,4.92,7.0,-1.5199999999999996,-2.700000000000003,0.051000000000000004,-9.21,7.24,0,0,1,0,1,0,0
2024-25,Connecticut,Big East,FR,G,18.0,0.0,6.4,0.6,1.6,0.357,0.2,0.9,0.188,0.4,0.7,0.583,0.411,0.2,0.4,0.571,0.4,0.6,0.9,1.1,0.2,0.2,0.5,0.6,1.5,Unknown,Big East,FR,G,18.0,0.0,115.0,12.2,0.431,0.571,0.25,39.0,7.8,10.4,9.2,29.7,2.2,3.0,22.3,18.5,0.1,0.1,0.2,0.081,-0.2,1.7,1.4,Unknown,ahmad-nowell-1,4,ahmad nowell,Ahmad Nowell,VCU Rams,VCU,Rams,Connecticut,32.0,20.18,64.0,-0.027,11.08,-0.39,34.0,19.53,66.3,-0.054,1.32,-4.12,2.0,-0.6499999999999986,2.299999999999997,-0.027,-9.76,-3.73,0,0,1,1,0,0,0
2024-25,Western Kentucky,CUSA,FR,G,18.0,6.0,21.9,3.9,9.2,0.428,1.7,4.6,0.366,2.3,4.7,0.488,0.518,2.8,4.5,0.63,0.6,3.3,3.8,0.9,0.6,0.3,1.2,1.9,12.4,Unknown,CUSA,FR,G,18.0,6.0,395.0,18.0,0.545,0.494,0.488,198.0,2.6,15.5,9.0,8.5,1.5,1.8,9.7,27.9,0.6,0.6,1.2,0.121,2.4,0.0,2.4,Unknown,julius-thedford-1,2,julius thedford,Julius Thedford,Memphis Tigers,Memphis,Tigers,Western Kentucky,161.0,0.21,71.9,0.034,2.13,1.99,54.0,15.1,71.0,0.085,6.51,15.73,-107.0,14.889999999999999,-0.9000000000000057,0.051000000000000004,4.38,13.74,0,0,1,1,0,0,0
2024-25,Temple,AAC,SO,G,31.0,14.0,27.6,4.7,10.3,0.455,0.7,2.0,0.349,4.0,8.3,0.48,0.489,3.0,4.2,0.71,0.9,3.6,4.5,2.1,0.7,0.7,1.6,2.0,13.1,Unknown,AAC,SO,G,31.0,14.0,856.0,18.1,0.531,0.197,0.411,393.0,3.8,14.5,9.2,15.8,1.4,2.7,11.8,25.2,1.6,0.7,2.3,0.108,1.7,-0.7,1.0,Unknown,zion-stanford-1,2,zion stanford,Zion Stanford,Villanova Wildcats,Villanova,Wildcats,Temple,173.0,-0.68,68.9,0.017,-0.3,-2.21,56.0,14.74,63.4,-0.066,8.19,-6.34,-117.0,15.42,-5.500000000000007,-0.083,8.49,-4.13,0,0,1,0,0,1,0
2024-25,Clemson,ACC,FR,F,12.0,0.0,2.3,0.3,0.8,0.4,0.3,0.7,0.5,0.0,0.2,0.0,0.6,0.2,0.3,0.667,0.0,0.2,0.2,0.2,0.1,0.0,0.3,0.1,1.2,Unknown,ACC,FR,F,12.0,0.0,28.0,15.1,0.613,0.8,0.3,12.0,0.0,8.4,4.3,13.6,2.2,0.0,20.8,27.1,0.0,0.0,0.1,0.117,3.3,0.8,4.1,Unknown,asa-thomas-1,4,asa thomas,Asa Thomas,Furman Paladins,Furman,Paladins,Clemson,23.0,23.22,64.6,-0.046,8.32,3.67,139.0,2.26,66.1,0.112,-0.93,0.07,116.0,-20.96,1.5,0.158,-9.25,-3.6,0,1,0,1,0,0,0
2024-25,Northeastern,CAA,JR,G,13.0,5.0,24.2,3.8,8.8,0.435,1.5,3.7,0.396,2.4,5.2,0.463,0.517,4.3,5.4,0.8,0.6,1.1,1.7,0.8,0.5,0.1,1.8,1.6,13.5,Unknown,CAA,JR,G,13.0,5.0,315.0,17.3,0.59,0.417,0.609,154.0,3.0,5.2,4.1,7.1,1.3,0.3,13.9,28.1,0.7,0.2,1.0,0.124,1.5,-2.3,-0.7,Unknown,masai-troutman-1,2,masai troutman,Masai Troutman,George Mason Patriots,George Mason,Patriots,Northeastern,209.0,-3.87,67.6,0.019,-4.21,-3.82,79.0,9.46,64.9,0.063,0.69,-5.47,-130.0,13.330000000000002,-2.6999999999999886,0.044,4.9,-1.65,0,0,1,0,1,0,0
2024-25,Utah,Big 12,SO,F,33.0,23.0,23.5,2.4,5.1,0.467,0.8,2.3,0.351,1.5,2.7,0.567,0.548,0.8,1.2,0.667,1.5,3.4,4.9,1.5,0.7,0.7,0.8,2.4,6.3,Unknown,Big 12,SO,F,33.0,23.0,774.0,14.2,0.563,0.461,0.234,212.0,7.1,15.3,11.2,11.1,1.7,3.2,11.9,13.3,1.3,1.1,2.4,0.123,1.6,2.8,4.5,Unknown,jake-wahlin-1,2,jake wahlin,Jake Wahlin,Clemson Tigers,Clemson,Tigers,Utah,76.0,10.5,69.1,-0.063,10.61,-9.6,23.0,23.22,64.6,-0.046,8.32,3.67,-53.0,12.719999999999999,-4.5,0.017,-2.289999999999999,13.27,0,1,0,0,0,1,0
2024-25,Rice,AAC,JR,F,32.0,32.0,24.3,3.8,6.7,0.565,0.0,0.0,0.0,3.8,6.7,0.568,0.565,2.8,4.4,0.65,3.1,4.2,7.2,0.8,0.5,1.0,1.1,3.3,10.4,Unknown,AAC,JR,F,32.0,32.0,779.0,22.9,0.594,0.005,0.654,332.0,13.9,18.8,16.3,7.9,1.2,4.7,10.8,20.7,2.3,1.2,3.5,0.182,2.3,0.5,2.7,Unknown,caden-powell-1,3,caden powell,Caden Powell,Baylor Bears,Baylor,Bears,Rice,188.0,-2.26,65.5,-0.084,-2.13,-7.85,30.0,20.83,64.6,-0.036,16.72,7.93,-158.0,23.089999999999996,-0.9000000000000057,0.04800000000000001,18.849999999999998,15.78,0,1,0,0,1,0,0
2024-25,Delaware,CAA,FR,G,34.0,33.0,29.8,4.5,8.6,0.517,0.6,1.7,0.333,3.9,7.0,0.561,0.549,2.4,3.1,0.769,0.8,3.4,4.2,3.9,0.8,0.6,2.6,2.2,11.9,Unknown,CAA,FR,G,34.0,33.0,1012.0,16.3,0.587,0.194,0.354,438.0,3.3,12.6,8.2,24.3,1.6,2.0,20.8,22.0,1.6,0.7,2.3,0.091,0.3,-1.8,-1.5,Unknown,izaiah-pasha-1,2,izaiah pasha,Izaiah Pasha,Virginia Tech Hokies,Virginia Tech,Hokies,Delaware,235.0,-5.67,70.6,-0.017,-3.03,-1.53,164.0,-0.02,65.3,0.03,6.8,-1.29,-71.0,5.65,-5.299999999999997,0.047,9.83,0.24,0,0,1,1,0,0,0
2024-25,Louisiana State,SEC,JR,F,5.0,0.0,2.4,0.6,0.8,0.75,0.0,0.0,0.0,0.6,0.8,0.75,0.75,0.2,0.4,0.5,0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.4,1.4,Unknown,SEC,JR,F,5.0,0.0,12.0,16.4,0.707,0.0,0.5,5.0,0.0,8.7,4.6,0.0,0.0,0.0,16.8,24.7,0.0,0.0,0.0,0.087,-6.9,-2.1,-8.9,Unknown,noah-boyde-1,0,noah boyde,Noah Boyde,Western Kentucky Hilltoppers,Western Kentucky,Hilltoppers,LSU,88.0,8.72,68.2,-0.062,14.03,-7.01,161.0,0.21,71.9,0.034,2.13,1.99,73.0,-8.51,3.700000000000003,0.096,-11.899999999999999,9.0,0,1,0,0,1,0,0
2024-25,Tulsa,AAC,SO,F,27.0,5.0,10.8,1.3,3.3,0.393,0.4,1.3,0.294,0.9,2.0,0.455,0.449,0.6,0.8,0.714,0.8,1.6,2.4,0.3,0.1,0.1,0.4,1.4,3.5,Unknown,AAC,SO,F,27.0,5.0,292.0,10.7,0.48,0.382,0.236,95.0,8.2,16.5,12.4,6.2,0.4,1.4,10.8,19.6,0.2,0.3,0.5,0.064,-4.9,-2.3,-7.2,Unknown,matthew-reed-2,4,matt reed,Matt Reed,Iona Gaels,Iona,Gaels,Tulsa,267.0,-8.54,66.4,-0.044,-1.33,-9.34,260.0,-7.96,68.3,0.014,-7.25,-2.88,-7.0,0.5799999999999992,1.8999999999999915,0.057999999999999996,-5.92,6.46,0,1,0,0,0,1,0
2024-25,UAB,AAC,JR,G,37.0,21.0,26.8,3.1,8.3,0.367,1.3,4.1,0.32,1.7,4.2,0.413,0.446,1.4,1.6,0.867,0.6,1.5,2.1,1.8,0.8,0.2,0.9,1.7,8.8,Unknown,AAC,JR,G,37.0,21.0,993.0,10.9,0.486,0.497,0.195,312.0,2.3,6.0,4.1,10.8,1.8,0.7,8.9,17.5,1.3,0.6,1.9,0.077,-1.0,-0.7,-1.7,Unknown,efrem-johnson-1,4,efrem johnson,Efrem Johnson,Clemson Tigers,Clemson,Tigers,UAB,99.0,6.7,69.5,-0.017,0.66,-8.4,23.0,23.22,64.6,-0.046,8.32,3.67,-76.0,16.52,-4.900000000000006,-0.028999999999999998,7.66,12.07,0,0,1,0,1,0,0
2024-25,Alabama,SEC,SO,F,37.0,22.0,18.7,1.8,4.2,0.429,0.8,2.7,0.307,0.9,1.4,0.66,0.529,1.0,1.7,0.597,1.0,2.4,3.4,0.8,0.5,0.6,0.8,2.2,5.4,Unknown,SEC,SO,F,37.0,22.0,692.0,11.0,0.545,0.656,0.403,200.0,5.7,12.3,9.3,6.2,1.3,2.7,14.1,14.0,0.8,0.8,1.6,0.092,1.6,3.4,5.0,Unknown,jarin-stevenson-1,4,jarin stevenson,Jarin Stevenson,North Carolina Tar Heels,North Carolina,Tar Heels,Alabama,6.0,30.34,75.3,0.036,20.14,12.62,31.0,20.33,70.7,-0.03,12.57,13.4,25.0,-10.010000000000002,-4.599999999999994,-0.066,-7.57,0.7800000000000011,0,1,0,0,0,1,0
2024-25,Brigham Young,Big 12,FR,F,31.0,15.0,17.4,2.5,6.0,0.411,1.4,4.0,0.35,1.1,2.0,0.532,0.527,0.9,1.5,0.587,0.6,1.5,2.2,0.7,0.6,0.4,0.8,1.2,7.2,Unknown,Big 12,FR,F,31.0,15.0,538.0,14.4,0.537,0.665,0.249,196.0,4.3,10.1,7.3,6.8,2.0,3.1,10.4,21.6,0.8,0.6,1.4,0.105,2.5,1.3,3.8,Unknown,kanon-catchings-1,2,kanon catchings,Kanon Catchings,Georgia Bulldogs,Georgia,Bulldogs,BYU,26.0,22.31,67.6,0.05,12.66,-8.05,38.0,18.57,66.7,-0.002,14.18,-5.76,12.0,-3.7399999999999984,-0.8999999999999915,-0.052000000000000005,1.5199999999999996,2.290000000000001,0,1,0,1,0,0,0
2024-25,Kansas,Big 12,SR,F,8.0,0.0,5.3,0.5,1.1,0.444,0.0,0.3,0.0,0.5,0.9,0.571,0.444,0.4,0.6,0.6,0.8,0.6,1.4,0.4,0.6,0.1,0.4,1.0,1.4,Unknown,Big 12,SR,F,8.0,0.0,42.0,17.6,0.484,0.222,0.556,14.0,16.7,12.5,14.5,11.5,6.9,2.6,20.9,17.2,0.0,0.1,0.2,0.151,-2.0,7.1,5.1,Unknown,zach-clemence-1,3,zach clemence,Zach Clemence,Texas A&M Aggies,Texas A&M,Aggies,Kansas,24.0,22.94,68.6,-0.034,15.79,8.86,18.0,23.66,66.8,0.001,16.52,7.67,-6.0,0.7199999999999989,-1.7999999999999972,0.035,0.7300000000000004,-1.1899999999999995,0,1,0,0,0,0,1
2024-25,Longwood,Big South,SO,G,13.0,0.0,7.2,1.4,3.0,0.462,0.5,1.7,0.273,0.9,1.3,0.706,0.538,0.5,0.5,0.857,0.3,2.0,2.3,0.4,0.6,0.3,0.5,1.1,3.7,Unknown,Big South,SO,G,13.0,0.0,94.0,23.7,0.567,0.564,0.179,43.0,5.0,34.2,19.2,11.3,4.8,5.4,12.4,25.1,0.2,0.2,0.4,0.183,-5.6,-0.5,-6.1,Unknown,dj-jefferson-1,3,dj jefferson,DJ Jefferson,Gardner Webb Runnin' Bulldogs,Gardner Webb,Runnin' Bulldogs,Longwood,210.0,-3.9,69.2,0.002,-4.09,-4.07,264.0,-8.22,69.2,-0.011,-2.36,-0.06,54.0,-4.32,0.0,-0.013,1.73,4.010000000000001,0,0,1,0,0,1,0
2024-25,Northern Kentucky,Horizon,JR,F,33.0,32.0,26.8,3.1,5.3,0.592,0.0,0.0,0.0,3.1,5.3,0.592,0.592,1.1,1.9,0.581,2.3,3.2,5.5,0.7,0.6,1.6,1.2,2.9,7.3,Unknown,Horizon,JR,F,33.0,32.0,885.0,15.1,0.595,0.0,0.356,240.0,9.7,14.8,12.1,4.8,1.3,7.1,16.8,14.1,1.2,1.2,2.3,0.105,-2.4,0.6,-1.8,Unknown,keeyan-itejere-1,0,keeyan itejere,Keeyan Itejere,Rhode Island Rams,Rhode Island,Rams,Northern Kentucky,230.0,-5.32,66.3,0.041,-2.46,3.36,157.0,0.35,70.6,0.016,-1.16,-6.64,-73.0,5.67,4.299999999999997,-0.025,1.3,-10.0,0,1,0,0,1,0,0
2024-25,Northern Colorado,Big Sky,JR,G,34.0,34.0,32.8,6.2,10.4,0.593,0.5,1.3,0.409,5.6,9.1,0.619,0.619,3.1,4.6,0.669,1.0,4.6,5.6,3.4,0.9,0.5,2.7,2.3,16.0,Unknown,Big Sky,JR,G,34.0,34.0,1115.0,20.6,0.633,0.124,0.444,538.0,4.1,16.9,10.7,19.6,1.6,1.7,17.8,24.3,2.8,1.5,4.3,0.156,2.1,-0.4,1.7,Unknown,langston-reynolds-1,2,langston reynolds,Langston Reynolds,Minnesota Golden Gophers,Minnesota,Golden Gophers,Northern Colorado,126.0,3.63,68.9,0.035,-3.72,1.93,83.0,9.15,62.9,0.025,12.35,-5.97,-43.0,5.5200000000000005,-6.000000000000007,-0.010000000000000002,16.07,-7.8999999999999995,0,0,1,0,1,0,0
2024-25,Louisiana Tech,CUSA,JR,G,30.0,10.0,24.7,3.5,7.9,0.441,1.9,4.4,0.421,1.6,3.4,0.466,0.559,1.4,1.7,0.808,0.6,1.7,2.3,0.9,0.7,0.1,0.8,1.2,10.2,Unknown,CUSA,JR,G,30.0,10.0,741.0,15.5,0.587,0.564,0.22,263.0,2.9,7.5,5.4,7.6,1.8,0.6,8.4,20.2,1.5,0.9,2.5,0.134,2.7,-0.1,2.6,Unknown,al-green-1,2,al green,Al Green,UNLV Rebels,UNLV,Rebels,Louisiana Tech,127.0,3.53,64.7,0.031,0.76,-2.56,93.0,7.21,66.0,0.01,5.73,3.62,-34.0,3.68,1.2999999999999972,-0.020999999999999998,4.970000000000001,6.18,0,0,1,0,1,0,0
2024-25,Boston College,ACC,SO,F,27.0,19.0,23.6,3.5,7.8,0.452,0.9,2.6,0.362,2.6,5.2,0.496,0.512,1.6,2.6,0.629,1.5,2.6,4.1,0.9,0.2,0.3,1.7,2.4,9.6,Unknown,ACC,SO,F,27.0,19.0,636.0,13.0,0.532,0.329,0.333,248.0,7.3,13.3,10.3,8.5,0.6,1.2,16.2,23.8,0.5,0.3,0.9,0.054,-0.1,-1.4,-1.5,Unknown,elijah-strong-1,4,elijah strong,Elijah Strong,South Carolina Gamecocks,South Carolina,Gamecocks,Boston College,181.0,-2.0,66.9,0.018,5.19,-6.7,69.0,11.51,65.5,-0.088,14.55,-2.11,-112.0,13.51,-1.4000000000000057,-0.106,9.36,4.59,0,1,0,0,0,1,0
2024-25,Northern Arizona,Big Sky,SR,F,34.0,34.0,33.7,5.9,10.3,0.569,0.0,0.0,0.0,5.9,10.3,0.569,0.569,1.6,4.3,0.379,3.5,8.9,12.4,3.4,1.1,0.4,1.9,2.5,13.3,Unknown,Big Sky,SR,F,34.0,34.0,1146.0,22.2,0.541,0.0,0.414,495.0,11.4,31.8,21.2,19.0,1.9,1.2,13.1,21.0,2.5,2.0,4.5,0.158,1.5,0.1,1.6,Unknown,carson-towt-1,3,carson towt,Carson Towt,Notre Dame Fighting Irish,Notre Dame,Fighting Irish,Northern Arizona,251.0,-6.98,67.0,-0.004,-5.43,-4.7,98.0,6.9,64.9,-0.046,7.42,-0.23,-153.0,13.88,-2.0999999999999943,-0.041999999999999996,12.85,4.47,0,1,0,0,0,0,1
2024-25,UNC Greensboro,Southern,JR,F,32.0,32.0,29.3,4.4,11.0,0.402,3.0,7.5,0.398,1.4,3.4,0.409,0.538,1.5,1.7,0.906,1.1,2.3,3.4,0.8,0.6,0.2,1.3,2.3,13.3,Unknown,Southern,JR,F,32.0,32.0,937.0,15.3,0.566,0.687,0.151,371.0,4.2,8.8,6.6,5.9,1.2,0.7,9.6,23.4,2.0,1.3,3.2,0.138,1.2,-1.1,0.1,Unknown,donovan-atwell-1,2,donovan atwell,Donovan Atwell,Texas Tech Red Raiders,Texas Tech,Red Raiders,UNC Greensboro,143.0,1.84,64.0,-0.016,-2.28,1.12,9.0,27.92,66.1,-0.037,12.19,-4.68,-134.0,26.080000000000002,2.0999999999999943,-0.020999999999999998,14.469999999999999,-5.8,0,1,0,0,1,0,0
2024-25,Delaware,CAA,SR,F,36.0,36.0,34.3,5.5,11.7,0.469,2.7,6.4,0.416,2.8,5.3,0.534,0.583,3.1,4.0,0.785,1.0,4.5,5.5,2.1,1.1,0.4,1.3,2.0,16.8,Unknown,CAA,SR,F,36.0,36.0,1233.0,20.4,0.617,0.55,0.343,563.0,3.7,14.5,9.4,11.6,1.9,1.1,8.8,22.3,3.6,1.0,4.6,0.148,4.2,-2.0,2.3,Unknown,john-camden-1,2,john camden,John Camden,California Golden Bears,California,Golden Bears,Delaware,235.0,-5.67,70.6,-0.017,-3.03,-1.53,110.0,4.43,67.7,-0.038,6.59,-1.59,-125.0,10.1,-2.8999999999999915,-0.020999999999999998,9.62,-0.06000000000000005,0,1,0,0,0,0,1
2024-25,George Mason,A-10,FR,G,9.0,0.0,2.3,0.4,0.8,0.571,0.1,0.4,0.25,0.3,0.3,1.0,0.643,0.2,0.2,1.0,0.2,0.1,0.3,0.0,0.1,0.0,0.3,0.0,1.2,Unknown,A-10,FR,G,9.0,0.0,21.0,19.7,0.692,0.571,0.286,9.0,12.3,5.3,8.5,0.0,2.9,0.0,27.4,27.8,0.0,0.0,0.1,0.112,-0.1,-4.5,-4.6,Unknown,bryson-cokley-1,2,bryson cokley,Bryson Cokley,Elon Phoenix,Elon,Phoenix,George Mason,79.0,9.46,64.9,0.063,0.69,-5.47,206.0,-3.69,65.5,-0.037,-3.84,-0.53,127.0,-13.15,0.5999999999999943,-0.1,-4.529999999999999,4.9399999999999995,0,0,1,1,0,0,0
2024-25,High Point,Big South,SO,F,35.0,35.0,21.7,2.1,3.3,0.643,0.0,0.0,0.0,2.1,3.3,0.643,0.643,1.1,2.1,0.534,3.1,5.2,8.4,0.2,0.6,1.4,0.7,2.3,5.3,Unknown,Big South,SO,F,35.0,35.0,758.0,20.6,0.625,0.0,0.635,225.0,18.3,27.4,23.1,1.3,1.6,7.2,13.8,11.7,1.9,1.7,3.6,0.191,2.5,0.9,3.3,Unknown,juslin-bodo-bodo-1,3,juslin bodo bodo,Juslin Bodo Bodo,Baylor Bears,Baylor,Bears,High Point,82.0,9.15,66.5,0.015,-4.82,-5.75,30.0,20.83,64.6,-0.036,16.72,7.93,-52.0,11.679999999999998,-1.9000000000000057,-0.051,21.54,13.68,0,1,0,0,0,1,0
2024-25,George Mason,A-10,SR,F,36.0,36.0,25.7,5.4,9.8,0.554,0.1,0.5,0.176,5.3,9.3,0.573,0.558,3.1,5.2,0.604,2.0,5.0,6.9,1.4,0.8,0.6,2.5,2.9,14.1,Unknown,A-10,SR,F,36.0,36.0,925.0,22.2,0.574,0.048,0.531,475.0,9.9,21.3,16.1,14.2,1.8,3.3,17.0,30.6,1.7,2.3,4.0,0.171,1.1,2.2,3.2,Unknown,jalen-haynes-1,3,jalen haynes,Jalen Haynes,Cincinnati Bearcats,Cincinnati,Bearcats,George Mason,79.0,9.46,64.9,0.063,0.69,-5.47,55.0,14.86,66.1,-0.055,11.16,-4.92,-24.0,5.399999999999999,1.1999999999999886,-0.118,10.47,0.5499999999999998,0,1,0,0,0,0,1
2024-25,Akron,MAC,SR,F,35.0,28.0,18.1,2.5,4.1,0.593,0.0,0.0,0.0,2.5,4.1,0.593,0.593,2.0,2.9,0.67,2.7,4.5,7.2,0.5,0.5,1.0,1.2,2.8,6.9,Unknown,MAC,SR,F,35.0,28.0,634.0,20.7,0.621,0.0,0.71,258.0,16.6,26.6,21.7,4.1,1.7,5.6,18.1,17.8,1.5,1.3,2.8,0.177,-0.8,0.1,-0.7,Unknown,james-okonkwo-1,3,james okonkwo,James Okonkwo,Utah Utes,Utah,Utes,Akron,100.0,6.47,71.7,0.092,-3.34,1.79,76.0,10.5,69.1,-0.063,10.61,-9.6,-24.0,4.03,-2.6000000000000085,-0.155,13.95,-11.39,0,1,0,0,0,0,1
2024-25,Evansville,MVC,FR,F,24.0,24.0,34.9,5.3,11.8,0.447,1.8,5.8,0.317,3.4,6.0,0.573,0.525,2.6,3.7,0.705,0.8,3.6,4.4,1.3,1.3,0.4,2.0,2.5,14.9,Unknown,MVC,FR,F,24.0,24.0,838.0,14.8,0.553,0.493,0.312,318.0,2.6,11.7,7.3,8.6,2.2,1.4,12.9,23.8,0.7,1.0,1.7,0.083,-1.0,-0.8,-1.8,Unknown,gabriel-pozzato-1,4,gabriel pozzato,Gabriel Pozzato,Xavier Musketeers,Xavier,Musketeers,Evansville,254.0,-7.62,67.0,-0.021,1.4,0.7,43.0,17.19,69.2,-0.016,10.29,-1.1,-211.0,24.810000000000002,2.200000000000003,0.005000000000000001,8.889999999999999,-1.8,0,1,0,1,0,0,0
2024-25,Butler,Big East,SO,C,34.0,16.0,13.4,1.5,3.7,0.402,0.5,1.9,0.273,1.0,1.8,0.541,0.472,0.6,1.1,0.553,0.8,2.1,2.8,0.6,0.3,0.1,0.3,1.5,4.1,Unknown,Big East,SO,C,34.0,16.0,454.0,12.6,0.486,0.52,0.299,146.0,7.1,16.7,12.2,9.2,1.3,0.9,7.0,18.1,0.5,0.4,0.9,0.083,0.4,0.6,1.0,Unknown,boden-kapke-1,4,boden kapke,Boden Kapke,Boston College Eagles,Boston College,Eagles,Butler,75.0,10.54,68.0,-0.068,11.61,3.06,181.0,-2.0,66.9,0.018,5.19,-6.7,106.0,-12.54,-1.0999999999999943,0.08600000000000001,-6.419999999999999,-9.76,1,0,0,0,0,1,0
2024-25,Elon,CAA,SO,G,29.0,12.0,29.4,4.3,10.6,0.408,0.9,3.4,0.263,3.4,7.1,0.478,0.451,5.0,6.2,0.811,1.2,2.6,3.8,2.9,1.6,0.4,2.2,1.7,14.6,Unknown,CAA,SO,G,29.0,12.0,852.0,20.6,0.539,0.324,0.588,425.0,4.9,9.1,7.2,21.1,3.2,1.5,14.1,27.2,2.2,1.1,3.3,0.157,1.4,0.2,1.6,Unknown,tj-simpkins-1,2,tj simpkins,TJ Simpkins,Seton Hall Pirates,Seton Hall,Pirates,Elon,206.0,-3.69,65.5,-0.037,-3.84,-0.53,204.0,-3.42,64.7,-0.042,10.0,-2.9,-2.0,0.27,-0.7999999999999972,-0.0050000000000000044,13.84,-2.37,0,0,1,0,0,1,0
2024-25,North Alabama,A-Sun,JR,G,35.0,35.0,33.8,5.9,13.9,0.423,2.0,5.0,0.406,3.9,8.9,0.433,0.496,3.5,4.4,0.791,0.6,2.5,3.2,4.0,1.3,0.1,2.0,1.5,17.3,Unknown,A-Sun,JR,G,35.0,35.0,1183.0,19.9,0.54,0.359,0.314,598.0,2.0,8.3,5.2,22.0,2.2,0.5,11.1,26.6,3.2,1.4,4.5,0.153,3.4,-0.8,2.6,Unknown,jacari-lane-1,2,jacari lane,Jacari Lane,Texas A&M Aggies,Texas A&M,Aggies,North Alabama,113.0,4.24,66.9,-0.003,-5.46,-3.01,18.0,23.66,66.8,0.001,16.52,7.67,-95.0,19.42,-0.10000000000000853,0.004,21.98,10.68,0,0,1,0,1,0,0
2024-25,Georgetown,Big East,SO,F,34.0,11.0,18.6,2.2,4.3,0.521,0.5,1.3,0.356,1.8,3.0,0.594,0.575,0.8,1.1,0.684,1.2,2.2,3.4,0.6,0.8,0.5,0.6,1.7,5.7,Unknown,Big East,SO,F,34.0,11.0,633.0,15.9,0.591,0.308,0.26,185.0,7.3,14.2,10.7,6.0,2.4,3.1,11.3,14.7,1.1,1.0,2.2,0.136,0.8,2.3,3.1,Unknown,jordan-burks-1,2,jordan burks,Jordan Burks,UCF Knights,UCF,Knights,Georgetown,90.0,8.49,68.5,-0.029,6.72,-11.49,67.0,11.95,72.2,0.047,12.27,-1.17,-23.0,3.459999999999999,3.700000000000003,0.076,5.55,10.32,0,1,0,0,0,1,0
2024-25,Holy Cross,Patriot,FR,G,31.0,31.0,34.4,5.2,12.3,0.419,2.3,5.9,0.38,2.9,6.4,0.455,0.51,2.3,3.3,0.699,1.0,4.6,5.6,3.5,0.9,0.3,2.7,1.6,14.9,Unknown,Patriot,FR,G,31.0,31.0,1066.0,16.3,0.536,0.482,0.27,477.0,3.8,15.8,10.0,20.9,1.5,0.9,16.5,26.3,1.3,1.1,2.4,0.09,0.7,-2.6,-2.0,Unknown,max-green-1,2,max green,Max Green,Northwestern Wildcats,Northwestern,Wildcats,Holy Cross,321.0,-13.99,66.2,0.038,-6.4,-0.73,44.0,17.02,65.2,-0.089,13.07,-2.25,-277.0,31.009999999999998,-1.0,-0.127,19.47,-1.52,0,0,1,1,0,0,0
2024-25,Montana,Big Sky,SO,G,30.0,29.0,30.5,4.3,9.4,0.456,2.0,5.0,0.409,2.3,4.5,0.507,0.564,2.0,2.4,0.822,0.2,3.0,3.2,2.4,0.8,0.1,1.3,2.1,12.6,Unknown,Big Sky,SO,G,30.0,29.0,914.0,16.3,0.597,0.527,0.258,360.0,1.0,11.5,6.6,14.7,1.5,0.3,10.7,20.8,2.0,0.8,2.8,0.122,1.5,-1.3,0.2,Unknown,malik-moore-3,2,malik moore,Malik Moore,Xavier Musketeers,Xavier,Musketeers,Montana,163.0,0.07,67.3,0.18,-1.74,8.5,43.0,17.19,69.2,-0.016,10.29,-1.1,-120.0,17.12,1.9000000000000057,-0.196,12.03,-9.6,0,0,1,0,0,1,0
